Protein_id	Family	Subfamily	Subclade	Group
Bac226_299581857_tax	29929	45068	45091	48990
Bac226_217257700_tax	29929	45068	45091	48990
Bac226_184604992_tax	29929	45068	45091	48990
Bac226_314773242_tax	29929	45068	45091	49243
Bac226_128415954_tax	29929	45068	45091	49243
Bac226_84015067_tax	29929	45068	45091	49245
Bac226_298992182_tax	29929	45068	45091	49245
Bac226_282603532_tax	29929	45068	45091	49245
Bac226_14741266_tax	29929	45068	45091	pb_49247
Bac226_347444564_tax	29929	45068	45091	49251
Bac226_267938596_tax	29929	45068	45091	49251
Bac226_413634794_tax	29929	45068	45091	pb_49250
Bac226_2537983_tax	29929	45068	45091	pb_49250
Bac226_287391692_tax	29929	45068	45091	pb_49250
Bac226_279063939_tax	29929	45068	45091	pb_49247
Bac226_45409368_tax	29929	45068	45091	49254
Bac226_91261881_tax	29929	45068	45091	49254
Bac226_390745572_tax	29929	45068	45091	pb_49258
Bac226_385031780_tax	29929	45068	45091	pb_49258
Bac226_18330627_tax	29929	45068	45091	pb_49258
Bac226_219823729_tax	29929	45068	45091	pb_49258
Bac226_356068793_tax	29929	45068	45091	49262
Bac226_323441541_tax	29929	45068	45091	49262
Bac226_76124847_tax	29929	45068	45091	49262
Bac226_59044985_tax	29929	45068	45091	49262
Bac226_68737061_tax	29929	45068	45091	49262
Bac226_377335782_tax	29929	45068	45091	49262
Bac226_231573405_tax	29929	45068	45091	49262
Bac226_262181678_tax	29929	45068	45091	49262
Bac226_275467627_tax	29929	45068	45091	49262
Bac226_178200367_tax	29929	45068	45091	49262
Bac226_71494170_tax	29929	45068	45091	49262
Bac226_165332011_tax	29929	45068	45091	49262
Bac226_147411974_tax	29929	45068	45091	49262
Bac226_384796935_tax	29929	45068	45091	49262
Bac226_221763906_tax	29929	45068	45091	49262
Bac226_75961349_tax	29929	45068	45091	49262
Bac226_278898868_tax	29929	45068	45091	49277
Bac226_353221495_tax	29929	45068	45091	49277
Bac226_83040106_tax	29929	45068	45091	pb_49279
Bac226_67880226_tax	29929	45068	45091	pb_49279
Bac226_284088326_tax	29929	45068	45091	pb_49279
Bac226_202996309_tax	29929	45068	45091	pb_49279
Bac226_23527386_tax	29929	45068	45091	pb_49279
Bac226_79858806_tax	29929	45068	45091	49283
Bac226_171587377_tax	29929	45068	45091	49283
Bac226_55571289_tax	29929	45068	45091	pb_49286
Bac226_364085853_tax	29929	45068	45091	pb_49286
Bac226_250793202_tax	29929	45068	45091	pb_49286
Bac226_65868787_tax	29929	45068	45091	pb_49290
Bac226_174930705_tax	29929	45068	45091	pb_49290
Bac226_393807490_tax	29929	45068	45091	pb_49290
Bac226_238189252_tax	29929	45068	45091	49295
Bac226_188212411_tax	29929	45068	45091	49295
Bac226_24444217_tax	29929	45068	45091	49295
Bac226_188619920_tax	29929	45068	45091	49295
Bac226_85135983_tax	29929	45068	45091	49295
Bac226_237668909_tax	29929	45068	45091	49295
Bac226_296252623_tax	29929	45068	45091	49295
Bac226_147689219_tax	29929	45068	45091	49295
Bac226_65422647_tax	29929	45068	45091	49295
Bac226_138930922_tax	29929	45068	45091	49295
Bac226_394693519_tax	29929	45068	45091	49295
Bac226_168640604_tax	29929	45068	45091	49295
Bac226_53522773_tax	29929	45068	45091	49295
Bac226_299159865_tax	29929	45068	45091	49295
Bac226_288253722_tax	29929	45068	45091	49295
Bac226_52115813_tax	29929	45068	45091	49295
Bac226_140852257_tax	29929	45068	45091	49295
Bac226_170129946_tax	29929	45068	45091	49295
Bac226_423287755_tax	29929	45068	45091	49295
Bac226_357780255_tax	29929	45068	45091	49295
Bac226_51310570_tax	29929	45068	45091	49295
Bac226_178072125_tax	29929	45068	45091	49295
Bac226_328831423_tax	29929	45068	45091	49295
Bac226_274295405_tax	29929	45068	45091	49295
Bac226_418794407_tax	29929	45068	45091	49295
Bac226_107135201_tax	29929	45068	45091	49295
Bac226_147241754_tax	29929	45068	45091	49295
Bac226_134929376_tax	29929	45068	45091	49321
Bac226_320198538_tax	29929	45068	45091	49321
Bac226_55455315_tax	29929	45068	45091	49322
Bac226_185537516_tax	29929	45068	45091	49322
Bac226_396641556_tax	29929	45068	45091	49322
Bac226_262390858_tax	29929	45068	45091	49322
Bac226_255971587_tax	29929	45068	45091	49322
Bac226_169808110_tax	29929	45068	45091	49322
Bac226_71755251_tax	29929	45068	45091	pb_49289
Bac226_93225976_tax	29929	45068	45091	49329
Bac226_65522929_tax	29929	45068	45091	49329
Bac226_58924831_tax	29929	45068	45091	pb_49289
Bac226_70504852_tax	29929	45068	45091	pbt_Bac226_70504852_tax
Bac226_253816338_tax	29929	45068	45091	pbt_Bac226_253816338_tax
Bac226_252278337_tax	29929	45068	45091	pb_49331
Bac226_161585268_tax	29929	45068	45091	49333
Bac226_345628248_tax	29929	45068	45091	49333
Bac226_126638044_tax	29929	45068	45091	49333
Bac226_160992979_tax	29929	45068	45091	49333
Bac226_128755040_tax	29929	45068	45091	49333
Bac226_273771105_tax	29929	45068	45091	49337
Bac226_422204045_tax	29929	45068	45091	49337
Bac226_337352906_tax	29929	45068	45091	49337
Bac226_318019492_tax	29929	45068	45091	49337
Bac226_161366759_tax	29929	45068	45091	49337
Bac226_267116115_tax	29929	45068	45091	49337
Bac226_132599756_tax	29929	45068	45091	49337
Bac226_359593048_tax	29929	45068	45091	49337
Bac226_186873472_tax	29929	45068	45091	49337
Bac226_200372597_tax	29929	45068	45091	49337
Bac226_287243550_tax	29929	45068	45091	49337
Bac226_127966892_tax	29929	45068	45091	49337
Bac226_33992899_tax	29929	45068	45091	49337
Bac226_97243182_tax	29929	45068	45091	49337
Bac226_233503431_tax	29929	45068	45091	49337
Bac226_305269008_tax	29929	45068	45091	49337
Bac226_237520195_tax	29929	45068	45091	49337
Bac226_412483766_tax	29929	45068	45091	49337
Bac226_286039712_tax	29929	45068	45091	49337
Bac226_182295297_tax	29929	45068	45091	49337
Bac226_375952700_tax	29929	45068	45091	49337
Bac226_218387967_tax	29929	45068	45091	pbt_Bac226_218387967_tax
Bac226_176689053_tax	29929	45068	45091	49361
Bac226_190946754_tax	29929	45068	45091	49361
Bac226_185367576_tax	29929	45068	45091	pbt_Bac226_185367576_tax
Bac226_54719301_tax	29929	45068	45091	49362
Bac226_304051892_tax	29929	45068	45091	49362
Bac226_318572321_tax	29929	45068	45091	49362
Bac226_125647152_tax	29929	45068	45091	49362
Bac226_315519295_tax	29929	45068	45091	49362
Bac226_133653210_tax	29929	45068	45091	49362
Bac226_41294465_tax	29929	45068	45091	49362
Bac226_234525574_tax	29929	45068	45091	49362
Bac226_61010182_tax	29929	45068	45091	49362
Bac226_192699851_tax	29929	45068	45091	49362
Bac226_18357713_tax	29929	45068	45091	49362
Bac226_11981921_tax	29929	45068	45091	49362
Bac226_51212648_tax	29929	45068	45091	49362
Bac226_72824857_tax	29929	45068	45091	49362
Bac226_148252651_tax	29929	45068	45091	49362
Bac226_16440855_tax	29929	45068	45091	49362
Bac226_244541774_tax	29929	45068	45091	49379
Bac226_160699351_tax	29929	45068	45091	49379
Bac226_240103021_tax	29929	45068	45091	49379
Bac226_314526406_tax	29929	45068	45091	49379
Bac226_286299059_tax	29929	45068	45091	49379
Bac226_161255275_tax	29929	45068	45091	49379
Bac226_378822615_tax	29929	45068	45091	49379
Bac226_248467693_tax	29929	45068	45091	49379
Bac226_81380165_tax	29929	45068	45091	49379
Bac226_12070737_tax	29929	45068	45091	49379
Bac226_39710891_tax	29929	45068	45091	49379
Bac226_221268127_tax	29929	45068	45091	49379
Bac226_12984328_tax	29929	45068	45091	49379
Bac226_226007150_tax	29929	45068	45091	49392
Bac226_406133616_tax	29929	45068	45091	49392
Bac226_65746338_tax	29929	45068	45091	49392
Bac226_189196309_tax	29929	45068	45091	49392
Bac226_414467926_tax	29929	45068	45091	49392
Bac226_137286213_tax	29929	45068	45091	49392
Bac226_349666175_tax	29929	45068	45091	49392
Bac226_114383007_tax	29929	45068	45091	49392
Bac226_270458000_tax	29929	45068	45091	49392
Bac226_91528349_tax	29929	45068	45091	49392
Bac226_266835524_tax	29929	45068	45091	49392
Bac226_39722628_tax	29929	45068	45091	49392
Bac226_14174678_tax	29929	45068	45091	49392
Bac226_315176732_tax	29929	45068	45091	49392
Bac226_200116939_tax	29929	45068	45091	49392
Bac226_151050444_tax	29929	45068	45091	49392
Bac226_402194023_tax	29929	45068	45091	49392
Bac226_324914368_tax	29929	45068	45091	49392
Bac226_415185158_tax	29929	45068	45091	49392
Bac226_55761049_tax	29929	45068	45091	49392
Bac226_264901137_tax	29929	45068	45091	49392
Bac226_3410227_tax	29929	45068	45091	49392
Bac226_3706450_tax	29929	45068	45091	49392
Bac226_205665184_tax	29929	45068	45091	49392
Bac226_147954038_tax	29929	45068	45091	49392
Bac226_225546511_tax	29929	45068	45091	49392
Bac226_211504419_tax	29929	45068	45091	49392
Bac226_264836517_tax	29929	45068	45091	49392
Bac226_212074977_tax	29929	45068	45091	49392
Bac226_10986511_tax	29929	45068	45091	49392
Bac226_188563667_tax	29929	45068	45091	49392
Bac226_405402745_tax	29929	45068	45091	49392
Bac226_363977036_tax	29929	45068	45091	49392
Bac226_375409062_tax	29929	45068	45091	49392
Bac226_92782784_tax	29929	45068	45091	49428
Bac226_160017124_tax	29929	45068	45091	49428
Bac226_320905416_tax	29929	45068	45091	49428
Bac226_329421822_tax	29929	45068	45091	49428
Bac226_277322855_tax	29929	45068	45091	49432
Bac226_279798842_tax	29929	45068	45091	49432
Bac226_295857913_tax	29929	45068	45091	49433
Bac226_192145605_tax	29929	45068	45091	49433
Bac226_265466480_tax	29929	45068	45091	49433
Bac226_143737123_tax	29929	45068	45091	49435
Bac226_405272981_tax	29929	45068	45091	49435
Bac226_173020299_tax	29929	45068	45091	49435
Bac226_153215261_tax	29929	45068	45091	49435
Bac226_386108163_tax	29929	45068	45091	49439
Bac226_387835721_tax	29929	45068	45091	49439
Bac226_145038383_tax	29929	45068	45091	49440
Bac226_384944932_tax	29929	45068	45091	49440
Bac226_167241079_tax	29929	45068	45091	49440
Bac226_153976249_tax	29929	45068	45091	49444
Bac226_54740842_tax	29929	45068	45091	49444
Bac226_221117223_tax	29929	45068	45091	pbt_Bac226_221117223_tax
Bac226_20094200_tax	29929	45068	45091	49447
Bac226_278955244_tax	29929	45068	45091	49447
Bac226_53294518_tax	29929	45068	45091	49447
Bac226_282333878_tax	29929	45068	45091	49447
Bac226_26798413_tax	29929	45068	45091	49447
Bac226_225577569_tax	29929	45068	45091	49447
Bac226_236375134_tax	29929	45068	45091	49447
Bac226_197654248_tax	29929	45068	45091	49447
Bac226_350318867_tax	29929	45068	45091	49447
Bac226_213582245_tax	29929	45068	45091	49447
Bac226_376712726_tax	29929	45068	45091	49447
Bac226_2973655_tax	29929	45068	45091	49447
Bac226_303083524_tax	29929	45068	45091	49458
Bac226_333105901_tax	29929	45068	45091	49458
Bac226_118777624_tax	29929	45068	45091	49458
Bac226_406284255_tax	29929	45068	45091	49458
Bac226_321261853_tax	29929	45068	45091	49458
Bac226_160699950_tax	29929	45068	45091	49458
Bac226_40302857_tax	29929	45068	45091	49458
Bac226_229492551_tax	29929	45068	45091	49458
Bac226_330803736_tax	29929	45068	45091	49458
Bac226_263368995_tax	29929	45068	45091	49458
Bac226_283993052_tax	29929	45068	45091	49458
Bac226_104088377_tax	29929	45068	45091	49458
Bac226_415450049_tax	29929	45068	45091	49458
Bac226_248301432_tax	29929	45068	45091	49458
Bac226_82009822_tax	29929	45068	45091	49458
Bac226_193295575_tax	29929	45068	45091	49458
Bac226_215071765_tax	29929	45068	45091	pb_49473
Bac226_215630056_tax	29929	45068	45091	pb_49473
Bac226_17911020_tax	29929	45068	45091	pb_49473
Bac226_343432756_tax	29929	45068	45091	pb_49473
Bac226_12634091_tax	29929	45068	45091	pb_49473
Bac226_207071909_tax	29929	45068	45091	pb_49473
Bac226_133461255_tax	29929	45068	45091	pbt_Bac226_133461255_tax
Bac226_408821421_tax	29929	45068	45091	49483
Bac226_125060660_tax	29929	45068	45091	49483
Bac226_237573228_tax	29929	45068	45091	49483
Bac226_261369392_tax	29929	45068	45091	49483
Bac226_113558511_tax	29929	45068	45091	49488
Bac226_339090588_tax	29929	45068	45091	49488
Bac226_266219907_tax	29929	45068	45091	pb_49486
Bac226_282791999_tax	29929	45068	45091	pb_49486
Arc226_8696553_tax	29929	45068	45091	pb_49486
Bac226_116500359_tax	29929	45068	45091	pbt_Bac226_116500359_tax
Bac226_344515709_tax	29929	45068	45091	49490
Bac226_238107628_tax	29929	45068	45091	49490
Bac226_335098437_tax	29929	45068	45091	49490
Bac226_41083197_tax	29929	45068	45091	49490
Bac226_1522773_tax	29929	45068	45091	49490
Bac226_385884274_tax	29929	45068	45091	49490
Bac226_153662684_tax	29929	45068	45091	49490
Bac226_249934889_tax	29929	45068	45091	49490
Bac226_22073092_tax	29929	45068	45091	49490
Bac226_316750380_tax	29929	45068	45091	49490
Bac226_130038722_tax	29929	45068	45091	49490
Bac226_1927945_tax	29929	45068	45091	49490
Bac226_400639419_tax	29929	45068	45091	49490
Bac226_265098153_tax	29929	45068	45091	49490
Bac226_140484941_tax	29929	45068	45091	49490
Bac226_219277529_tax	29929	45068	45091	49490
Bac226_243607582_tax	29929	45068	45091	49490
Bac226_171662803_tax	29929	45068	45091	49509
Bac226_144438567_tax	29929	45068	45091	49509
Bac226_299678878_tax	29929	45068	45091	pbt_Bac226_299678878_tax
Bac226_234841950_tax	29929	45068	45091	49510
Bac226_97904430_tax	29929	45068	45091	49510
Bac226_181329077_tax	29929	45068	45091	49511
Bac226_18604641_tax	29929	45068	45091	49511
Bac226_236018552_tax	29929	45068	45091	49511
Bac226_275578825_tax	29929	45068	45091	49511
EukM6_5875760_tax	29929	45068	45091	49515
Bac226_151563166_tax	29929	45068	45091	49515
Bac226_169350060_tax	29929	45068	45091	49515
Bac226_126542672_tax	29929	45068	45091	49515
Bac226_403892953_tax	29929	45068	45091	49519
Bac226_339183044_tax	29929	45068	45091	49519
Bac226_60334895_tax	29929	45068	45091	49519
Bac226_399693982_tax	29929	45068	45091	49519
Bac226_234826170_tax	29929	45068	45091	49522
Bac226_270040205_tax	29929	45068	45091	49522
Bac226_112365454_tax	29929	45068	45091	49522
Bac226_361551120_tax	29929	45068	45091	49522
Bac226_332459171_tax	29929	45068	45091	49522
Bac226_294822397_tax	29929	45068	45091	49522
Bac226_352110549_tax	29929	45068	45091	49522
Bac226_359448354_tax	29929	45068	45091	49522
Bac226_261659496_tax	29929	45068	45091	49522
Bac226_402491745_tax	29929	45068	45091	49522
Bac226_27142917_tax	29929	45068	45091	49531
Bac226_70735435_tax	29929	45068	45091	49531
Bac226_364986664_tax	29929	45068	45091	49531
Bac226_401636867_tax	29929	45068	45091	pbt_Bac226_401636867_tax
Bac226_219567966_tax	29929	45068	45091	pbt_Bac226_219567966_tax
Bac226_8380474_tax	29929	45068	45091	49535
Bac226_106313693_tax	29929	45068	45091	49535
Bac226_143618128_tax	29929	45068	45091	49535
Bac226_217727016_tax	29929	45068	45091	tbl_Bac226_217727016_tax
Bac226_66013404_tax	29929	45068	45091	tbl_Bac226_66013404_tax
Bac226_179643138_tax	29929	45068	45091	49547
Bac226_168189147_tax	29929	45068	45091	49547
Bac226_148962667_tax	29929	45068	45091	49548
Bac226_269597122_tax	29929	45068	45091	49548
Bac226_365582595_tax	29929	45068	45091	49548
Bac226_178201698_tax	29929	45068	45091	pbt_Bac226_178201698_tax
Bac226_403242865_tax	29929	45068	45091	49551
Bac226_304648096_tax	29929	45068	45091	49551
Bac226_157411249_tax	29929	45068	45091	49551
Bac226_165528145_tax	29929	45068	45091	49551
Bac226_190522500_tax	29929	45068	45091	49551
Bac226_10445728_tax	29929	45068	45091	49551
Bac226_69764556_tax	29929	45068	45091	49551
Bac226_289465694_tax	29929	45068	45091	49551
Bac226_130760664_tax	29929	45068	45091	49551
Bac226_86439728_tax	29929	45068	45091	49559
Bac226_81459189_tax	29929	45068	45091	49559
Bac226_125954500_tax	29929	45068	45091	49559
Bac226_32796429_tax	29929	45068	45091	49559
Bac226_68091838_tax	29929	45068	45091	49559
Bac226_320928830_tax	29929	45068	45091	49559
Bac226_313029713_tax	29929	45068	45091	49565
Bac226_280800782_tax	29929	45068	45091	49565
Bac226_386179161_tax	29929	45068	45091	49565
Bac226_6453477_tax	29929	45068	45091	49565
Bac226_341354858_tax	29929	45068	45091	49573
Bac226_286265097_tax	29929	45068	45091	49573
Bac226_396037388_tax	29929	45068	45091	49574
Bac226_284296162_tax	29929	45068	45091	49574
Bac226_234862141_tax	29929	45068	45091	49574
Bac226_91046364_tax	29929	45068	45091	49576
Bac226_18526681_tax	29929	45068	45091	49576
Bac226_393928214_tax	29929	45068	45091	pb_49569
Bac226_283757887_tax	29929	45068	45091	pb_49569
Bac226_645568_tax	29929	45068	45091	49579
Bac226_349711796_tax	29929	45068	45091	49579
Bac226_298780294_tax	29929	45068	45091	49581
Bac226_110135856_tax	29929	45068	45091	49581
Bac226_159917436_tax	29929	45068	45091	49581
Bac226_79567044_tax	29929	45068	45091	49581
Bac226_193160909_tax	29929	45068	45091	49581
Bac226_180140111_tax	29929	45068	45091	49581
Bac226_361501557_tax	29929	45068	45091	49581
Bac226_55568753_tax	29929	45068	45091	49581
Bac226_287378096_tax	29929	45068	45091	49581
Bac226_294703860_tax	29929	45068	45091	49581
Bac226_403837148_tax	29929	45068	45091	49581
Bac226_6058284_tax	29929	45068	45091	49581
Bac226_354436464_tax	29929	45068	45091	pb_49578
Bac226_87221853_tax	29929	45068	45091	49592
Bac226_246036833_tax	29929	45068	45091	49592
Bac226_182913513_tax	29929	45068	45091	49592
Bac226_37825382_tax	29929	45068	45091	49592
Bac226_161071172_tax	29929	45068	45091	49592
Bac226_115454227_tax	29929	45068	45091	49592
Bac226_132255490_tax	29929	45068	45091	49592
Bac226_309648856_tax	29929	45068	45091	49592
Bac226_108199300_tax	29929	45068	45091	49599
Bac226_377498099_tax	29929	45068	45091	49599
Bac226_291960667_tax	29929	45068	45091	pb_49602
Bac226_175678369_tax	29929	45068	45091	pb_49602
Bac226_283136163_tax	29929	45068	45091	pb_49602
Bac226_366353613_tax	29929	45068	45091	pb_49602
Bac226_4596740_tax	29929	45068	45091	pb_49601
Bac226_160561125_tax	29929	45068	45091	pb_49601
Bac226_358470752_tax	29929	45068	45091	49606
Bac226_69220708_tax	29929	45068	45091	49606
Bac226_283526709_tax	29929	45068	45091	49610
Bac226_79801190_tax	29929	45068	45091	49610
Bac226_195555154_tax	29929	45068	45091	49610
Bac226_122749331_tax	29929	45068	45091	49612
Bac226_372065930_tax	29929	45068	45091	49612
Bac226_142372201_tax	29929	45068	45091	49612
Bac226_217445609_tax	29929	45068	45091	49614
Bac226_302970230_tax	29929	45068	45091	49614
Bac226_98387535_tax	29929	45068	45091	49614
Bac226_143508956_tax	29929	45068	45091	49614
Bac226_176412976_tax	29929	45068	45091	49614
Bac226_117323894_tax	29929	45068	45091	pbt_Bac226_117323894_tax
Bac226_358380319_tax	29929	45068	45091	pbt_Bac226_358380319_tax
Bac226_376369014_tax	29929	45068	45091	pbt_Bac226_376369014_tax
Bac226_16287565_tax	29929	45068	45091	pbt_Bac226_16287565_tax
Bac226_156019722_tax	29929	45068	45091	49623
Bac226_384547374_tax	29929	45068	45091	49623
Bac226_309905703_tax	29929	45068	45091	49623
Bac226_278205386_tax	29929	45068	45091	49623
Bac226_317538234_tax	29929	45068	45091	49623
Bac226_118804634_tax	29929	45068	45091	49623
Bac226_415397134_tax	29929	45068	45091	49623
Bac226_300677587_tax	29929	45068	45091	49623
Bac226_22815829_tax	29929	45068	45091	49623
Bac226_73681681_tax	29929	45068	45091	49631
Bac226_383583363_tax	29929	45068	45091	49631
Bac226_391470584_tax	29929	45068	45091	49631
Bac226_271270489_tax	29929	45068	45091	49637
Bac226_36511090_tax	29929	45068	45091	49637
Bac226_316888553_tax	29929	45068	45091	49637
Bac226_212647563_tax	29929	45068	45091	49637
Bac226_53137139_tax	29929	45068	45091	49637
Bac226_289683073_tax	29929	45068	45091	49637
Bac226_159180615_tax	29929	45068	45091	49637
Bac226_43604486_tax	29929	45068	45091	49637
Bac226_181067356_tax	29929	45068	45091	49637
Bac226_234251942_tax	29929	45068	45091	49637
Bac226_174697281_tax	29929	45068	45091	49637
Bac226_21341844_tax	29929	45068	45091	49637
Bac226_387160814_tax	29929	45068	45091	49637
Bac226_64532843_tax	29929	45068	45091	49637
Bac226_285634772_tax	29929	45068	45091	49637
Bac226_132891197_tax	29929	45068	45091	49637
Bac226_399157051_tax	29929	45068	45091	49637
Bac226_114395158_tax	29929	45068	45091	49637
Bac226_220586335_tax	29929	45068	45091	49637
Bac226_284994866_tax	29929	45068	45091	tbl_Bac226_284994866_tax
Bac226_310671838_tax	29929	45068	45091	49657
Bac226_360028398_tax	29929	45068	45091	49657
Bac226_326484036_tax	29929	45068	45091	49657
Bac226_343824019_tax	29929	45068	45091	49657
Bac226_140318716_tax	29929	45068	45091	49657
Bac226_340316554_tax	29929	45068	45091	49657
Bac226_26444249_tax	29929	45068	45091	49657
Bac226_326762430_tax	29929	45068	45091	49657
Bac226_17558101_tax	29929	45068	45091	49657
Bac226_297207867_tax	29929	45068	45091	49657
Bac226_376650949_tax	29929	45068	45091	49657
Bac226_282950335_tax	29929	45068	45091	49657
Bac226_337092390_tax	29929	45068	45091	49657
Bac226_214606470_tax	29929	45068	45091	49657
Bac226_337807639_tax	29929	45068	45091	49657
Bac226_271115509_tax	29929	45068	45091	49657
Bac226_219521097_tax	29929	45068	45091	49657
Bac226_227390430_tax	29929	45068	45091	49657
Bac226_400620777_tax	29929	45068	45091	49657
Bac226_170737856_tax	29929	45068	45091	49657
Bac226_405661630_tax	29929	45068	45091	49657
Bac226_378849590_tax	29929	45068	45091	49657
Bac226_348057066_tax	29929	45068	45091	49657
Bac226_331722351_tax	29929	45068	45091	49657
Bac226_349358538_tax	29929	45068	45091	49657
Bac226_353927358_tax	29929	45068	45091	49657
Bac226_52676769_tax	29929	45068	45091	49657
Bac226_102372527_tax	29929	45068	45091	49657
Bac226_212780767_tax	29929	45068	45091	49657
Bac226_53868859_tax	29929	45068	45091	49657
Bac226_420896512_tax	29929	45068	45091	49657
Bac226_293619773_tax	29929	45068	45091	49657
Bac226_422390737_tax	29929	45068	45091	49657
Bac226_94009265_tax	29929	45068	45091	49657
Bac226_166527031_tax	29929	45068	45091	49657
Bac226_231133379_tax	29929	45068	45091	49657
Bac226_398234051_tax	29929	45068	45091	49657
Bac226_347018854_tax	29929	45068	45091	49657
Bac226_350282188_tax	29929	45068	45091	49657
Bac226_392055208_tax	29929	45068	45091	49657
Bac226_255295354_tax	29929	45068	45091	49657
Bac226_2522735_tax	29929	45068	45091	49657
Bac226_415747974_tax	29929	45068	45091	49657
Bac226_146960219_tax	29929	45068	45091	49657
Bac226_406950757_tax	29929	45068	45091	49657
Bac226_287648543_tax	29929	45068	45091	49657
Bac226_29128771_tax	29929	45068	45091	49657
Bac226_243017338_tax	29929	45068	45091	49657
Bac226_24235555_tax	29929	45068	45091	49657
Bac226_17463021_tax	29929	45068	45091	49657
Bac226_293906519_tax	29929	45068	45091	49708
Bac226_66264086_tax	29929	45068	45091	49708
Bac226_327279395_tax	29929	45068	45091	49708
Bac226_103082123_tax	29929	45068	45091	49708
Bac226_181730084_tax	29929	45068	45091	49708
Bac226_391509623_tax	29929	45068	45091	49708
Bac226_421278168_tax	29929	45068	45091	pb_49706
Bac226_354097271_tax	29929	45068	45091	49713
Bac226_53175959_tax	29929	45068	45091	49713
Bac226_295711692_tax	29929	45068	45091	49713
Bac226_378371774_tax	29929	45068	45091	pbt_Bac226_378371774_tax
Bac226_291562148_tax	29929	45068	45091	pbt_Bac226_291562148_tax
Bac226_249270044_tax	29929	45068	45091	tbl_Bac226_249270044_tax
Bac226_190238131_tax	29929	45068	45091	pbt_Bac226_190238131_tax
Bac226_114495875_tax	29929	45068	45091	pbt_Bac226_114495875_tax
Bac226_343271356_tax	29929	45068	45091	pbt_Bac226_343271356_tax
Bac226_133770191_tax	29929	45068	45091	pb_49722
Bac226_321311582_tax	29929	45068	45091	pb_49722
Bac226_76868763_tax	29929	45068	45091	49724
Bac226_366261130_tax	29929	45068	45091	49724
Bac226_104259909_tax	29929	45068	45091	49726
Bac226_158281535_tax	29929	45068	45091	49726
Bac226_95872569_tax	29929	45068	45091	49726
Bac226_387125539_tax	29929	45068	45091	49726
Bac226_385689062_tax	29929	45068	45091	49726
Bac226_294750636_tax	29929	45068	45091	49726
Bac226_280463100_tax	29929	45068	45091	49726
Bac226_41183525_tax	29929	45068	45091	49726
Bac226_81533685_tax	29929	45068	45091	49734
Bac226_76323556_tax	29929	45068	45091	49734
Bac226_165218_tax	29929	45068	45091	pbt_Bac226_165218_tax
Bac226_67142683_tax	29929	45068	45091	pbt_Bac226_67142683_tax
Bac226_292797271_tax	29929	45068	45091	tbl_Bac226_292797271_tax
Bac226_395014960_tax	29929	45068	45091	pbt_Bac226_395014960_tax
Bac226_80374150_tax	29929	45068	45091	49740
Bac226_246439867_tax	29929	45068	45091	49740
Bac226_62024574_tax	29929	45068	45091	pbt_Bac226_62024574_tax
Bac226_12567084_tax	29929	45068	45091	49741
Bac226_260611665_tax	29929	45068	45091	49741
Bac226_194210623_tax	29929	45068	45091	49741
Bac226_77099079_tax	29929	45068	45091	49741
Bac226_176824917_tax	29929	45068	45091	49741
006_d__Bacteria_p__Pseudomonadota_c__Gammaproteobacteria_o__Enterobacterales_f__Enterobacteriaceae_g__Escherichia_s__Escherichia_coli_NhaA_A1A771	29929	45068	45091	49741
Bac226_52491205_tax	29929	45068	45091	49741
Bac226_18229647_tax	29929	45068	45091	49741
Bac226_319612223_tax	29929	45068	45091	49741
Bac226_221847765_tax	29929	45068	45091	49741
Bac226_133898928_tax	29929	45068	45091	49741
Bac226_326699879_tax	29929	45068	45091	49741
Bac226_412258389_tax	29929	45068	45091	49741
Bac226_12978986_tax	29929	45068	45091	49741
Bac226_93130884_tax	29929	45068	45091	49741
Bac226_16130004_tax	29929	45068	45091	49741
Bac226_198674166_tax	29929	45068	45091	49741
Bac226_81233214_tax	29929	45068	45091	49741
013_d__Bacteria_p__Pseudomonadota_c__Gammaproteobacteria_o__Enterobacterales_f__Vibrionaceae_g__Vibrio_s__Vibriocholerae_O85187_NhaA	29929	45068	45091	49741
Bac226_223048733_tax	29929	45068	45091	49741
Bac226_129793515_tax	29929	45068	45091	49741
Bac226_14393610_tax	29929	45068	45091	49741
Bac226_186347165_tax	29929	45068	45091	49741
Bac226_421754183_tax	29929	45068	45091	49741
Bac226_403844345_tax	29929	45068	45091	49741
Bac226_233774715_tax	29929	45068	45091	49741
Bac226_67061228_tax	29929	45068	45091	49741
Bac226_287113086_tax	29929	45068	45091	49741
Bac226_165025146_tax	29929	45068	45091	49741
Bac226_243258602_tax	29929	45068	45091	49741
Bac226_146569603_tax	29929	45068	45091	49741
Bac226_414596929_tax	29929	45068	45091	49741
Bac226_187353910_tax	29929	45068	45091	49741
Bac226_65638180_tax	29929	45068	45091	49741
Bac226_394095143_tax	29929	45068	45091	49741
Bac226_161559814_tax	29929	45068	45091	49741
Bac226_373919925_tax	29929	45068	45091	49741
Bac226_71076233_tax	29929	45068	45091	49741
Bac226_153273919_tax	29929	45068	45091	49741
Bac226_231607846_tax	29929	45068	45091	49784
Bac226_363907027_tax	29929	45068	45091	49784
Bac226_93611550_tax	29929	45068	45091	pb_49782
Bac226_66833632_tax	29929	45068	45091	49785
Bac226_210511817_tax	29929	45068	45091	49785
Bac226_314425819_tax	29929	45068	45091	49785
Bac226_379433441_tax	29929	45068	45091	49785
Bac226_252440524_tax	29929	45068	45091	49785
