Domain,Phyla,Class,Order,Family,Genera,Species,GTDB_id,Completeness,Contamination,Sample,CPA_count,CPA_binary,NhaB_count,NhaB_binary,NhaC_count,NhaC_binary,NhaD_count,NhaD_binary,Kef,CPA1,NhaA,Undescribed_CPA1,NhaS5,CHX,SOD2,NhaP,CPA1_IDK,GerN,CPA1_SL,Uncharacaterized,IT_count,Antiporter_count,IT_binary,Antiporter_binary,CPA_presence
6674,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JAGGXK01,JAGGXK01_sp021163115,GB_GCA_021163115.1,70.57,0.66,marine hydrothermal sediment,4,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,2,6,1,1,Present
6675,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JAGHDU01,JAGHDU01_sp021157925,GB_GCA_021157925.1,86.86,3.46,marine hydrothermal sediment,5,1,0,0,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,2,4,9,1,1,Present
6676,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JAGHDU01,JAGHDU01_sp021159785,GB_GCA_021159785.1,70.07,0.66,marine hydrothermal sediment,4,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,3,3,7,1,1,Present
6677,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JAGHDU01,JAGHDU01_sp027064845,GB_GCA_027064845.1,92.37,6.36,marine hydrothermal vent,4,1,0,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,3,6,10,1,1,Present
6678,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JALVHX01,JALVHX01_sp027028805,GB_GCA_027028805.1,77.67,0.42,marine hydrothermal vent,6,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,4,2,8,1,1,Present
6679,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JALVIT01,JALVIT01_sp027028545,GB_GCA_027028545.1,96.49,0.71,marine hydrothermal vent,4,1,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,2,3,7,1,1,Present
6680,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JANXDZ01,JANXDZ01_sp025059075,GB_GCA_025059075.1,91.85,0.1,brown biofilm from alkaline hot spring,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6681,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JANXDZ01,JANXDZ01_sp038879595,GB_GCA_038879595.1,97.62,0.2,none,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,Present
6682,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JANXDZ01,JANXDZ01_sp938045475,GB_GCA_938045475.1,88.98,0.12,Seawater,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6683,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JAWAVV01,JAWAVV01_sp038897715,GB_GCA_038897715.1,94.75,0,none,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,Present
6684,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JAWBBY01,JAWBBY01_sp038823915,GB_GCA_038823915.1,94.66,0.04,none,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,Present
6685,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JBEULI01,JBEULI01_sp041287395,GB_GCA_041287395.1,96.28,1.36,none,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6686,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,MEX13ELK6-19,MEX13ELK6-19_sp029637525,GB_GCA_029637525.1,99.99,1.33,Sulfide with partly Alvinella on it filled up with sterile filtered seawater,4,1,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,3,4,8,1,1,Present
6687,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,QMWW01,QMWW01_sp003661825,GB_GCA_003661825.1,78.6,0.71,deep-sea hydrothermal vent sediments from dive 4569_2 depth 12-15 cm,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1,5,1,1,Present
6688,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,QMWW01,QMWW01_sp040514375,GB_GCA_040514375.1,99.6,0.35,none,4,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,2,2,6,1,1,Present
6689,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Staphylothermus,Staphylothermus_hellenicus,RS_GCF_000092465.1,99.92,0.04,water from shallow hydrothermal vent,4,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,3,2,6,1,1,Present
6690,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Staphylothermus,Staphylothermus_marinus,RS_GCF_000015945.1,99.99,0.25,none,4,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,3,2,6,1,1,Present
6691,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Thermogladius,Thermogladius_calderae,RS_GCF_000264495.1,99.95,0.31,none,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6692,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Thermogladius,Thermogladius_sp009904025,GB_GCA_009904025.1,81.95,6.23,Sediment sample from Evening Primrose shelf,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Absent
6693,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Thermogladius,Thermogladius_sp022759365,GB_GCA_022759365.1,99.49,0.14,sediments washed off of a biofilm that was attached to a sub-lacustrine hydrothermal vent,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6694,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Thermogladius,Thermogladius_sp023256015,GB_GCA_023256015.1,73.24,0.1,thermophilic sediment from neutral hot spring,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6695,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Thermosphaera,Thermosphaera_aggregans,RS_GCF_000092185.1,99.97,0.29,none,1,1,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1,1,Present
6696,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Thermosphaera,Thermosphaera_aggregans_B,RS_GCF_014962245.1,99.86,0.33,hot spring,1,1,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1,1,Present
6697,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Thermosphaera,Thermosphaera_sp038827615,GB_GCA_038827615.1,99.98,0.29,none,1,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,1,1,Present
6698,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp002495025,GB_GCA_002495025.1,95.45,0.04,waste water,1,1,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,1,Present
6699,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp020833225,GB_GCA_020833225.1,99.55,0.14,Sediments from shelf,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6700,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp020833245,GB_GCA_020833245.1,78.46,0,Sediments from shelf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
6701,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp020833525,GB_GCA_020833525.1,76.99,0.01,Hot Spring Water,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Absent
6702,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp023269825,GB_GCA_023269825.1,96.64,0.13,thermophilic sediment from neutral hot spring,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6703,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp028275705,GB_GCA_028275705.1,98.86,0.31,Hot spring sediment,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6704,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp030550615,GB_GCA_030550615.1,92.66,0.45,hot springs sediment,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,Absent
6705,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp038816475,GB_GCA_038816475.1,92.03,0.16,none,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6706,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp038824035,GB_GCA_038824035.1,99.67,0.36,none,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6707,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp038845865,GB_GCA_038845865.1,99.48,0.65,none,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,Present
6708,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp038888155,GB_GCA_038888155.1,97.38,6.43,none,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,Absent
6709,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp038889555,GB_GCA_038889555.1,89.5,1.6,none,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Absent
6710,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp038894495,GB_GCA_038894495.1,94.08,0.66,none,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,Absent
6711,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,UBA285,UBA285_sp038896955,GB_GCA_038896955.1,62.8,1.6,none,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Absent
6712,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,WAML01,WAML01_sp015522345,GB_GCA_015522345.1,93.97,6.91,deep-sea hydrothermal deposit,4,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,2,6,1,1,Present
6713,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,WAON01,WAON01_sp015521265,GB_GCA_015521265.1,85.87,0.37,deep-sea hydrothermal deposit,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,4,1,1,Present
6714,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,WAON01,WAON01_sp027002875,GB_GCA_027002875.1,99.99,0.66,marine hydrothermal vent,5,1,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,3,4,9,1,1,Present
6715,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Fervidicoccaceae,ARK-14,ARK-14_sp002899805,GB_GCA_039793985.1,98.84,0.37,none,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Present
6716,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Fervidicoccaceae,ARK-14,ARK-14_sp022759165,GB_GCA_022759165.1,87.41,0.2,sediments washed off of a biofilm that was attached to a sub-lacustrine hydrothermal vent,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Present
6717,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Fervidicoccaceae,ARK-14,ARK-14_sp038734945,GB_GCA_038734945.1,99.95,0.21,none,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Present
6718,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Fervidicoccaceae,Fervidicoccus,Fervidicoccus_fontis,RS_GCF_000258425.1,99.92,0.05,none,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Present
6719,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Fervidicoccaceae,JALTXS01,JALTXS01_sp027014955,GB_GCA_027014955.1,71.13,1.96,marine hydrothermal vent,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,Present
6720,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Fervidicoccaceae,JALTXS01,JALTXS01_sp027048265,GB_GCA_027048265.1,61.22,0.38,marine hydrothermal vent,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Absent
6721,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Fervidicoccaceae,JAVZVD01,JAVZVD01_sp038878695,GB_GCA_038878695.1,98.29,0,none,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,Present
6722,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Fervidicoccaceae,WYEQ01,WYEQ01_sp009904015,GB_GCA_009904015.1,91.92,0.56,Sediment sample from Evening Primrose shelf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
6723,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignicoccaceae,Ignicoccus,Ignicoccus_hospitalis,RS_GCF_000017945.1,99.93,0.21,none,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,Present
6724,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignicoccaceae,Ignicoccus,Ignicoccus_islandicus,RS_GCF_001481685.1,99.83,0.14,none,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,Present
6725,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignicoccaceae,Ignicoccus,Ignicoccus_pacificus,GB_GCA_025340205.1,99.9,0.28,none,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,1,Present
6726,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignicoccaceae,Ignicoccus,Ignicoccus_sp013154085,GB_GCA_013154085.1,81.74,0.5,Deepsea hydrothermal sulfide chimney,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,Present
6727,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignicoccaceae,Ignicoccus,Ignicoccus_sp015521275,GB_GCA_015521275.1,56.84,1.21,deep-sea hydrothermal deposit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
6728,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignicoccaceae,Ignicoccus,Ignicoccus_sp027081755,GB_GCA_027081755.1,92.07,0.78,marine hydrothermal vent,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,Present
6729,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,B12-G17,B12-G17_sp003661905,GB_GCA_003661905.1,81.34,1.76,deep-sea hydrothermal vent sediments from dive 4571_4 depth 12-15 cm,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
6730,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_aggregans,GB_GCA_000145985.1,99.84,0.24,none,3,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,2,5,1,1,Present
6731,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_cupida,RS_GCF_030186535.1,99.92,0.29,terrestrial hot spring,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6732,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp020832925,GB_GCA_020832925.1,99.12,2.23,Sediments from shelf,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6733,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp020833345,GB_GCA_020833345.1,93.61,0.02,Sediments from shelf,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6734,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp025058535,GB_GCA_025058535.1,94.1,0.55,brown biofilm from alkaline hot spring,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,Present
6735,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp028275745,GB_GCA_028275745.1,75.53,0.87,Hot spring sediment,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,Present
6736,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp028275825,GB_GCA_028275825.1,98.45,0.2,Hot spring sediment,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,Present
6737,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp030550585,GB_GCA_030550585.1,99.92,1.95,hot springs sediment,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,Present
6738,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp038735125,GB_GCA_038735125.1,99.89,0.53,none,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Present
6739,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp038820005,GB_GCA_038820005.1,85.09,0.69,none,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,1,1,Present
6740,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp038821645,GB_GCA_038821645.1,97.8,0.24,none,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,Present
6741,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp038831005,GB_GCA_038831005.1,99.51,0.19,none,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,Present
6742,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp038889075,GB_GCA_038889075.1,99.58,1.05,none,2,1,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,3,5,1,1,Present
6743,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp038892955,GB_GCA_038892955.1,89.41,0.34,none,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6744,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,Ignisphaera,Ignisphaera_sp938074605,GB_GCA_938074605.1,97.79,0.21,Seawater,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6745,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,JAADCV01,JAADCV01_sp013154235,GB_GCA_013154235.1,79.15,1.12,Deepsea hydrothermal sulfide chimney,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,Present
6746,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,JAADCV01,JAADCV01_sp027037025,GB_GCA_027037025.1,56.88,0.65,marine hydrothermal vent,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,Present
6747,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,JAADCV01,JAADCV01_sp027066265,GB_GCA_027066265.1,86.44,3.38,marine hydrothermal vent,3,1,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,2,5,8,1,1,Present
6748,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,QMWT01,QMWT01_sp003661775,GB_GCA_003661775.1,55.39,0.81,deep-sea hydrothermal vent sediments from dive 4569_2 depth 12-15 cm,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
6749,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,QMWT01,QMWT01_sp003661865,GB_GCA_003661865.1,70.7,2.76,deep-sea hydrothermal vent sediments from dive 4569_2 depth 12-15 cm,4,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,2,6,1,1,Present
6750,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignisphaeraceae,SZUA-1435,SZUA-1435_sp015662595,GB_GCA_015662595.1,80.55,0.11,Mid-Cayman Rise Vent Fluids,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,1,Present
6751,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,B83-G16,B83-G16_sp003661745,GB_GCA_003661745.1,59.72,0.77,deep-sea hydrothermal vent sediments from dive 4569_2 depth 12-15 cm,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,Present
6752,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,B83-G16,B83-G16_sp021158735,GB_GCA_021158735.1,76.72,0.54,marine hydrothermal sediment,3,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,4,1,1,Present
6753,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,B83-G16,B83-G16_sp021163585,GB_GCA_021163585.1,70.21,0.94,marine hydrothermal sediment,3,1,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,3,6,1,1,Present
6754,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DRZP01,DRZP01_sp020833415,GB_GCA_020833415.1,82.37,0.49,Sediments from shelf,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,Absent
6755,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DRZP01,DRZP01_sp023255955,GB_GCA_023255955.1,97.09,2.03,thermophilic sediment from neutral hot spring,1,1,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1,1,Present
6756,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DRZP01,DRZP01_sp026413885,GB_GCA_026413885.1,89.02,1.26,alkaline hot spring water,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,Absent
6757,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DRZP01,DRZP01_sp026419835,GB_GCA_026419835.1,84.39,0.1,alkaline hot spring water,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Absent
6758,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DRZP01,DRZP01_sp030550455,GB_GCA_030550455.1,87.8,0.59,hot springs sediment,1,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,1,1,Present
6759,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DRZP01,DRZP01_sp038832865,GB_GCA_038832865.1,80.57,0.31,none,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6760,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DRZP01,DRZP01_sp038841535,GB_GCA_038841535.1,83.77,0.77,none,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6761,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DRZP01,DRZP01_sp938073905,GB_GCA_938073905.1,79.27,0.59,Seawater,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6762,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DRZP01,DRZP01_sp938083005,GB_GCA_938083005.1,83.44,0.77,Seawater,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,Absent
6763,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DTCV01,DTCV01_sp020832985,GB_GCA_020832985.1,82.33,0.57,Sediments from shelf,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,Absent
6764,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DTCV01,DTCV01_sp025058345,GB_GCA_025058345.1,82.6,0.19,brown biofilm from alkaline hot spring,1,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,1,1,Present
6765,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DTCV01,DTCV01_sp038831135,GB_GCA_038831135.1,93.15,0.05,none,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,Present
6766,d__Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,DTCV01,DTCV01_sp038844925,GB_GCA_038844925.1,89.93,0.97,none,2,1,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,3,5,1,1,Present
