GTDB_id	Uncharcterized	Kef	CPA1	CPA2	NhaA	NhaS5	Uncharacterized_Archaea	Uncharacterized_prokarya	DxK_Pseudomonadota	NxK_Gammaproteobacteriota	Latescibacteriota
GB_GCA_018302685.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_003019595.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_038895675.1	0	2	2	0	0	0	0	0	0	0	0
GB_GCA_018818285.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_015520975.1	1	0	1	3	0	0	0	0	0	0	0
GB_GCA_028279705.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030605415.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_029258885.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_037478935.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_001564275.1	0	1	1	0	0	1	0	0	0	0	0
GB_GCA_038847005.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_021801225.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_000956175.1	0	2	1	2	0	0	0	0	0	0	0
GB_GCA_003151735.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_031261915.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_021851265.1	0	0	3	1	0	0	0	0	0	0	0
RS_GCF_015523155.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_041479575.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_038881415.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_030055425.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_000969885.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_002792115.1	0	2	1	2	0	0	0	0	0	0	0
GB_GCA_030039795.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_000011005.1	0	1	0	3	0	0	0	0	0	0	0
RS_GCF_000710615.1	0	1	4	2	0	0	0	0	0	0	0
RS_GCF_029207735.1	0	2	0	1	0	0	0	0	0	0	0
RS_GCF_024972735.1	0	3	1	0	0	0	0	0	0	0	0
GB_GCA_005878665.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_018302235.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021372315.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_035363235.1	0	1	1	1	0	0	0	0	0	0	0
RS_GCF_000214725.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_015522695.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_000723185.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_021790455.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_001639295.1	0	0	2	0	0	0	0	0	0	0	0
RS_GCF_025629245.1	0	3	1	0	0	2	0	0	0	0	0
GB_GCA_041679005.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_036259955.1	0	4	0	2	0	0	0	0	0	0	0
GB_GCA_017609695.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021827605.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_035529655.1	0	1	2	1	0	0	0	1	0	0	0
GB_GCA_002254665.1	1	0	0	0	0	0	1	0	0	0	0
GB_GCA_018397035.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_038893155.1	0	2	2	0	0	2	0	0	0	0	0
RS_GCF_009914725.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_038891475.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_001564255.1	0	0	0	0	0	1	0	0	0	0	0
GB_GCA_026014725.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_035632035.1	0	0	0	2	0	0	0	0	0	0	0
RS_GCF_024464185.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_018818465.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_003173335.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_001510275.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_963645865.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_023135545.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_030611265.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_000496175.1	0	0	2	0	0	0	0	0	0	0	0
RS_GCF_014647415.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_026016205.1	0	0	1	0	0	0	0	1	0	0	0
GB_GCA_027623355.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_003610195.1	0	1	5	1	0	2	0	0	0	0	0
GB_GCA_028345195.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_018817905.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_023473665.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_002499525.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_016212395.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_035289325.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_039091255.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_038890815.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_000337595.1	0	1	3	1	0	0	0	0	0	0	0
RS_GCF_029490015.1	0	2	1	1	0	0	0	0	0	0	0
RS_GCF_000337815.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_016219795.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_038044985.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_036373895.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_021785375.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_038871235.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_002498365.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_016192985.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_017608525.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_017609045.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_038897215.1	1	0	0	0	0	0	0	0	0	0	0
GB_GCA_028561875.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_021158895.1	0	0	0	0	0	0	0	1	0	0	0
GB_GCA_029762575.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_023252215.1	0	1	0	2	0	0	0	0	0	0	0
RS_GCF_000194625.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_002156965.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_029259285.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_016930515.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_015520985.1	1	0	1	2	0	0	0	1	0	0	0
GB_GCA_018396755.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_004212085.1	0	1	0	0	0	0	0	1	0	0	0
GB_GCA_030640725.1	0	0	1	1	0	0	0	0	0	0	0
RS_GCF_000204925.1	0	0	0	3	0	0	0	0	0	0	0
GB_GCA_040755695.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_013330825.1	0	3	0	2	0	0	0	0	0	0	0
GB_GCA_018303515.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_028714235.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_020854915.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_016202845.1	0	0	0	3	0	0	0	0	0	0	0
GB_GCA_028711405.1	0	3	1	0	0	0	0	0	0	0	0
GB_GCA_020345725.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_029241965.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_023249105.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_023378865.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_025361645.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_018657065.1	0	0	3	2	0	0	0	0	0	0	0
GB_GCA_018658955.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_026993785.1	1	0	1	4	0	0	0	1	0	0	0
GB_GCA_016928455.1	0	0	1	0	0	0	0	1	0	0	0
RS_GCF_004944975.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_016933455.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_902514275.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030156945.1	1	0	0	4	0	0	0	0	0	0	0
RS_GCF_000739555.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_017609225.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_013821245.1	0	1	0	3	0	0	0	0	0	0	0
GB_GCA_019262145.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_015662385.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_023488405.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_902796575.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_038046645.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_024860875.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_038830105.1	1	0	0	0	0	0	0	0	0	0	0
RS_GCF_946478925.1	0	2	0	2	0	0	0	0	0	0	0
GB_GCA_003021105.1	0	0	3	0	0	0	0	0	0	0	0
GB_GCA_005239175.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_031284445.1	0	0	1	1	0	0	0	0	0	0	0
RS_GCF_024508235.1	0	0	3	0	0	0	0	0	0	0	0
GB_GCA_030611045.1	0	1	0	0	0	0	0	1	0	0	0
GB_GCA_020351745.1	0	0	0	0	0	0	0	1	0	0	0
RS_GCF_000015145.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_001587715.1	1	0	0	0	0	0	0	0	0	0	0
GB_GCA_023270015.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030624445.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_018675335.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_036404475.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_002725495.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_902385655.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_001940665.2	0	0	0	0	1	0	0	0	0	0	0
GB_GCA_027366075.1	0	0	3	0	0	0	0	0	0	0	0
GB_GCA_001563335.1	0	0	1	0	0	0	0	2	0	0	0
GB_GCA_018396515.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_035543455.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_001719125.1	0	0	0	2	0	0	1	0	0	0	0
RS_GCF_000015765.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_001871475.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_027886975.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_035605055.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_035300255.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_026990885.1	0	0	0	1	0	0	1	0	0	0	0
GB_GCA_002505345.1	0	1	0	2	0	0	0	0	0	0	0
RS_GCF_020886315.1	0	0	0	2	0	0	1	0	0	0	0
GB_GCA_030695605.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_035288925.1	0	2	0	2	0	0	0	0	0	0	0
GB_GCA_026015145.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_016187745.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_021791655.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_003162175.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_029887795.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_002508315.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_037130095.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_000220355.1	0	4	0	2	0	0	0	0	0	0	0
GB_GCA_035280105.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_015520705.1	1	0	1	4	0	0	0	0	0	0	0
GB_GCA_016839625.1	0	0	0	0	0	0	0	1	0	0	0
RS_GCF_014212355.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_023473255.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_033272285.1	0	2	1	1	0	0	0	0	0	0	0
RS_GCF_900115785.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_039938575.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_001587575.1	1	0	0	0	0	0	0	0	0	0	0
GB_GCA_035453125.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_037444045.1	0	0	0	1	0	0	1	0	0	0	0
GB_GCA_034658575.1	0	1	1	0	0	0	0	1	0	0	0
RS_GCF_024609245.1	0	0	3	0	0	0	0	0	0	0	0
GB_GCA_030672345.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_019721075.1	0	2	2	1	0	0	0	0	0	0	0
RS_GCF_032944295.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_023265395.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_020344315.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_018830945.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_002010925.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_017610485.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_002010975.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_013390765.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_016212465.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_013425425.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_018396775.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_013329495.1	0	0	0	0	0	0	0	1	0	0	0
GB_GCA_018304635.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_023256475.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_000350305.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_038897715.1	1	0	0	0	0	0	0	0	0	0	0
GB_GCA_013824915.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_963635855.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_003841465.1	0	4	3	0	0	2	0	0	0	0	0
GB_GCA_026986415.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_029555345.1	0	3	0	1	0	0	0	0	0	0	0
GB_GCA_015521275.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_030055435.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_018829485.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_000495735.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_007133925.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016782405.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_003021045.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_034722435.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_041664905.1	0	3	0	0	0	0	0	0	0	0	0
GB_GCA_028678815.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_041639835.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_038046325.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_003721435.2	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_015523465.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_019894795.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_030607735.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_023136815.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_030679115.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_025924355.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_038734945.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_003555465.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_015660885.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_041489155.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_013140415.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_964202455.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_032714615.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_007118975.1	0	4	0	0	0	2	0	0	0	0	0
GB_GCA_018303945.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_041570395.1	0	1	0	2	0	0	0	0	0	0	0
RS_GCF_038022665.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_030043405.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_037386325.1	0	0	0	3	0	0	0	0	0	0	0
GB_GCA_038869175.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_038881895.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_038740345.1	0	2	1	3	0	0	0	0	0	0	0
GB_GCA_041665945.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_037134055.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_002503885.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_035506455.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_035620895.1	0	1	1	2	0	0	0	0	0	0	0
GB_GCA_017857235.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_035624925.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_016840485.1	0	0	0	0	0	0	0	2	0	0	0
RS_GCF_009601705.1	0	0	0	2	0	0	1	0	0	0	0
RS_GCF_026586665.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_002068435.1	0	2	1	1	0	0	0	0	0	0	0
RS_GCF_011440375.1	0	1	4	0	0	0	0	0	0	0	0
RS_GCF_028275115.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_023008545.1	0	1	3	2	0	0	0	0	0	0	0
RS_GCF_039522665.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_003942085.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_024278335.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_041491305.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_016188105.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_034659035.1	0	1	1	0	0	0	0	1	0	0	0
GB_GCA_003663585.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_030615805.1	0	0	0	2	0	0	0	0	0	0	0
RS_GCF_000193375.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_018303185.1	0	2	1	1	0	0	0	0	0	0	0
RS_GCF_000685155.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_030611185.1	0	1	1	3	0	0	0	0	0	0	0
GB_GCA_025350175.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_015521685.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_014361085.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_030640395.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_004114375.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_035455245.1	0	1	1	3	0	0	0	0	0	0	0
GB_GCA_030697505.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_009741825.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_001507955.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_014647475.1	0	2	3	2	0	0	0	0	0	0	0
GB_GCA_036446855.1	0	1	0	0	0	0	0	1	0	0	0
GB_GCA_027023255.1	1	0	0	1	0	0	0	0	0	0	0
GB_GCA_038848005.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_034521675.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_000336755.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_902789505.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_034717055.1	0	1	1	0	0	0	0	1	0	0	0
GB_GCA_034190395.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_013139905.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_021798195.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_038868075.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_020347565.1	0	1	1	3	0	0	0	0	0	0	0
GB_GCA_002010215.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_035256265.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030700155.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_000802205.1	0	3	2	1	0	0	0	0	0	0	0
GB_GCA_017553245.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_015521945.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_030154025.1	0	1	0	0	0	1	0	0	0	0	0
GB_GCA_021106765.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_016234065.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_027340645.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_014874415.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_030039715.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_024464195.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_021823345.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_030754585.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_020700235.1	0	3	5	3	0	0	0	0	0	0	0
GB_GCA_020029475.1	0	2	1	2	0	0	0	0	0	0	0
RS_GCF_947169325.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_029338575.1	0	1	3	3	0	0	0	0	0	0	0
RS_GCF_024298865.1	0	1	4	0	0	0	0	0	0	0	0
GB_GCA_938073915.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_019633745.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_038883775.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_002214385.1	1	0	0	5	0	0	0	0	0	0	0
GB_GCA_015662475.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_016187495.1	0	2	2	2	0	0	0	0	0	0	0
GB_GCA_003022865.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_018302545.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_027016475.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_019561555.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_025457885.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_018813685.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_001714685.2	0	3	0	1	0	0	0	0	0	0	0
RS_GCF_000242875.2	0	1	1	2	0	0	0	0	0	0	0
GB_GCA_038884175.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_007116295.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_027037025.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_029941175.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_018303755.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016935985.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_021793035.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_002508545.1	0	3	1	2	0	0	0	0	0	0	0
GB_GCA_030612095.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_035540375.1	0	2	2	2	0	0	0	0	0	0	0
GB_GCA_035504395.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_029854155.1	0	2	0	0	0	1	0	0	0	0	0
GB_GCA_021831925.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_035289345.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_038890395.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_029986975.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_018303245.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_018303325.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_001800675.1	0	1	1	3	0	0	0	0	0	0	0
GB_GCA_036554685.1	0	2	0	2	0	0	0	0	0	0	0
GB_GCA_021796515.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_020696365.1	0	1	1	3	0	0	0	0	0	0	0
GB_GCA_030704765.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_030296715.1	0	1	3	1	0	0	0	0	0	0	0
GB_GCA_963677995.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_021798095.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_005877305.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_037917695.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_000021965.1	0	1	0	3	0	0	0	0	0	0	0
GB_GCA_005954745.1	0	0	3	0	0	0	0	0	0	0	0
GB_GCA_018302705.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_023473425.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_034667805.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_016185945.1	0	2	1	2	0	0	0	0	0	0	0
GB_GCA_013178225.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_021372715.1	0	0	3	2	0	0	0	0	0	0	0
GB_GCA_040758595.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_016179995.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_018220935.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_038046805.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_041305465.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_963665475.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_000224475.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_002763085.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_035620415.1	0	2	0	3	0	0	0	0	0	0	0
GB_GCA_902384525.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_038895635.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_002010305.1	0	0	1	2	0	0	0	0	0	0	0
GB_GCA_902812505.1	0	0	3	0	0	0	0	0	0	0	0
GB_GCA_027023665.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_027028845.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_020056635.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_007655485.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_038883475.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_015062805.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_963934015.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030595715.1	1	0	0	4	0	0	0	0	0	0	0
GB_GCA_024276395.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_003663355.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_001940705.1	0	0	1	0	0	0	0	2	0	0	0
RS_GCF_004799665.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_028344575.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_038043805.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_020353515.1	0	0	0	0	2	0	0	1	0	0	0
GB_GCA_027365215.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_003661605.2	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_035762785.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_023256405.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_949295765.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_024275655.1	0	2	1	2	0	0	0	0	0	0	0
GB_GCA_026396285.1	0	0	2	0	0	0	0	0	0	0	0
RS_GCF_000221185.1	1	0	1	4	0	0	0	0	0	0	0
GB_GCA_016185625.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_001800825.1	0	0	2	2	0	0	0	0	0	0	0
GB_GCA_030861405.1	0	4	0	0	0	0	0	0	0	0	0
GB_GCA_038727135.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_002497075.1	0	3	1	2	0	0	0	0	0	0	0
GB_GCA_018302335.1	0	1	3	0	0	0	0	0	0	0	0
GB_GCA_018221175.1	0	1	1	1	0	0	0	0	0	0	0
