GTDB_id	GTDB_tax	Completeness	Contamination	Sample	CPA_count	CPA_binary	NhaB_count	NhaB_binary	NhaC_count	NhaC_binary	NhaD_count	NhaD_binary
GB_GCA_031256395.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__Bathycorpusculum_sp031256395	90.02	4.57	termite gut	0	0	0	0	0	0	0	0
GB_GCA_003170935.1	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__Bog-38_sp003170935	77.18	0.38	permafrost active layer soil	0	0	0	0	0	0	1	1
GB_GCA_027332905.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__JAMCYW01;s__JAMCYW01_sp027332905	81.26	5.04	sediment	2	1	0	0	0	0	0	0
GB_GCA_002724775.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__MGIII;f__CG-Epi1;g__CG-Epi1;s__CG-Epi1_sp002724775	85.12	3.95	marine water sample	0	0	0	0	0	0	1	1
GB_GCA_029785615.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__UBA183;g__UBA183;s__UBA183_sp029785615	90.88	0.7	acid mine drainage	2	1	0	0	0	0	0	0
GB_GCA_031271555.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanoplasma;s__Methanoplasma_sp031271555	68.64	0.26	termite gut	2	1	0	0	0	0	0	0
GB_GCA_012521035.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus_sp012521035	87.27	4.32	anaerobic digestion of organic wastes under variable temperature conditions and feedstocks	2	1	0	0	0	0	1	1
GB_GCA_029775855.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JAAOZN01;g__JAAOZN01;s__JAAOZN01_sp029775855	98.44	2.08	hot spring sediments	1	1	0	0	0	0	2	1
GB_GCA_003660905.1	d__Archaea;p__EX4484-52;c__EX4484-52;o__EX4484-52;f__EX4484-52;g__EX4484-52;s__EX4484-52_sp003660905	75.67	1.04	deep-sea hydrothermal vent sediments from dive 4571_4 depth 0-3 cm	1	1	0	0	0	0	0	0
GB_GCA_038849555.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JAOAIV01;s__JAOAIV01_sp038849555	92.86	0.11	none	2	1	0	0	0	0	1	1
GB_GCA_041653635.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Anstonellales;f__Bilamarchaeaceae;g__CAIXOA01;s__CAIXOA01_sp041653635	91.57	0.07	none	5	1	0	0	0	0	0	0
GB_GCA_035289605.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__GW2011-AR18;g__GW2011-AR18;s__GW2011-AR18_sp035289605	85.95	0.9	none	1	1	0	0	0	0	0	0
GB_GCA_937897005.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__UBA226;s__UBA226_sp937897005	74.32	1.06	marine metagenome	1	1	0	0	0	0	1	1
RS_GCF_013407275.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__Nitrosotenuis_sp013407275	99	0.18	sediment	3	1	0	0	0	0	1	1
GB_GCA_016935265.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__UBA10216;g__JAFGRH01;s__JAFGRH01_sp016935265	87.87	0.04	Freshwater Sediment	0	0	0	0	0	0	0	0
GB_GCA_003649715.1	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__B82-G9;s__B82-G9_sp003649715	92.65	2.39	deep-sea hydrothermal vent sediments from dive 4571_4 depth 0-3 cm	3	1	0	0	0	0	0	0
GB_GCA_038867895.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__DTEX01;s__DTEX01_sp038867895	94.4	1.59	none	0	0	0	0	0	0	0	0
GB_GCA_000204585.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__Nitrosarchaeum_limnae	97.64	0.28	none	4	1	0	0	0	0	0	0
RS_GCF_024494725.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Haloplanus;s__Haloplanus_ruber	99.68	0.48	aquaculture farm	1	1	0	0	3	1	2	1
RS_GCF_905235195.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanarmilla;s__Methanarmilla_sp905235195	96.26	1.17	metagenome	0	0	0	0	0	0	0	0
GB_GCA_028700905.1	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__CSSED10-239;f__CSSED10-239;g__Forterrea;s__Forterrea_sp028700905	83.66	1.1	NEUS_F1 leachate from a leachate well at an active municipal landfill in the North Eastern United States	2	1	0	0	0	0	0	0
GB_GCA_036795955.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TA-21;s__TA-21_sp036795955	67.12	0.26	none	1	1	0	0	0	0	0	0
GB_GCA_016193585.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__GW2011-AR5;f__GW2011-AR5;g__JACPRW01;s__JACPRW01_sp016193585	90.75	0.11	groundwater	3	1	0	0	0	0	1	1
GB_GCA_041661165.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JBAZVA01;g__JBAZVA01;s__JBAZVA01_sp041661165	89.24	5.65	none	1	1	0	0	0	0	0	0
GB_GCA_002010925.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__UBA233;s__UBA233_sp002010925	69.83	1.28	basaltic crustal fluids	2	1	0	0	0	0	1	1
GB_GCA_019429125.1	d__Archaea;p__EX4484-52;c__EX4484-52;o__EX4484-52;f__GLR71;g__GLR71;s__GLR71_sp019429125	93.48	1.02	sediment and water from a salsa lake of a terrestrial mud volcano	2	1	0	0	0	0	0	0
GB_GCA_000337115.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema_thermotolerans	99.25	0.15	none	4	1	0	0	8	1	2	1
GB_GCA_002779555.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__20-14-0-80-47-9_sp002779555	87.98	2.9	groundwater	0	0	0	0	0	0	0	0
GB_GCA_025058345.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__DTCV01;s__DTCV01_sp025058345	82.6	0.19	brown biofilm from alkaline hot spring	1	1	0	0	1	1	2	1
GB_GCA_016840695.1	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Sigynarchaeales;f__SOKP01;g__FT1-020;s__FT1-020_sp016840695	74.36	2.68	seawater	0	0	0	0	0	0	1	1
GB_GCA_015519985.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__WAPJ01;g__WIAN01;s__WIAN01_sp015519985	91.69	1.33	deep-sea hydrothermal deposit	3	1	0	0	0	0	0	0
RS_GCF_014647415.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula_sebkhae	99.99	1.41	none	2	1	0	0	6	1	1	1
GB_GCA_038874185.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__CABMEP01;f__CABMEP01;g__DTQF01;s__DTQF01_sp038874185	84.73	3.13	none	0	0	0	0	0	0	1	1
GB_GCA_036626375.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__A07HB70;s__A07HB70_sp036626375	85.19	1.05	none	2	1	0	0	0	0	3	1
GB_GCA_002067065.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium_sp002067065	96.96	2.55	Full-scale methanogenic bioreactor treating purified terephthalic acid process wastewater	5	1	0	0	0	0	1	1
GB_GCA_038890975.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__CAIVOO01;g__JAWAEZ01;s__JAWAEZ01_sp038890975	82.43	0.79	none	0	0	0	0	0	0	0	0
GB_GCA_016185605.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__JACPNG01;g__JACPNG01;s__JACPNG01_sp016185605	91.85	0.63	groundwater	1	1	0	0	0	0	0	0
RS_GCF_003086415.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Nanobdellales;f__Nanobdellaceae;g__Nanobdella;s__Nanobdella_stetteri_A	65.66	0.59	single cell amplified by MDA; Acidic hot spring	0	0	0	0	0	0	0	0
GB_GCA_038045565.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JACPLR01;s__JACPLR01_sp038045565	88.66	2.92	none	1	1	0	0	0	0	0	0
GB_GCA_027081695.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__S143-63;s__S143-63_sp027081695	86.44	3.8	marine hydrothermal vent	2	1	0	0	0	0	1	1
GB_GCA_002011115.2	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__Pyrohabitans;s__Pyrohabitans_sp002011115	82.96	1.07	basaltic crustal fluids	2	1	0	0	0	0	1	1
GB_GCA_029259335.1	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__Archaeoglobus_sp029259335	89.38	1.52	hydrothermal vent sediment; anoxic hexadecane-degrading enrichment at 70 degrees Celsius	2	1	0	0	0	0	0	0
GB_GCA_018901315.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__CG1-02-33-12;g__CG1-02-33-12;s__CG1-02-33-12_sp018901315	89.22	2.43	Olkiluoto	2	1	0	0	0	0	0	0
GB_GCA_016180105.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__UBA10216;g__UBA10216;s__UBA10216_sp016180105	89.06	0.06	groundwater	1	1	0	0	0	0	0	0
GB_GCA_030670615.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__RBG-16-48-13;f__GCA-020355125;g__DAOVBJ01;s__DAOVBJ01_sp030670615	79.95	0.87	cold seep	0	0	0	0	0	0	0	0
GB_GCA_030626685.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DAOUTL01;s__DAOUTL01_sp030626685	66.04	0.31	cold seep	0	0	0	0	0	0	0	0
GB_GCA_902384455.1	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__IMC4;f__SCGC-AAA252-I15;g__CABMCB01;s__CABMCB01_sp902384455	91.88	0.9	water	4	1	0	0	0	0	1	1
GB_GCA_016927015.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__SG8-32-3;s__SG8-32-3_sp016927015	87.62	2.58	Freshwater Sediment	1	1	0	0	0	0	1	1
GB_GCA_002495675.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-N1;s__MGIIb-N1_sp002495675	72.94	0.23	saline water (ENVO:00002010); including plankton (ENVO:xxxxxxxx)	0	0	0	0	0	0	1	1
GB_GCA_035300255.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__UBA183;g__UBA183;s__UBA183_sp035300255	80.52	1	none	1	1	0	0	0	0	0	0
GB_GCA_963631655.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus_sp963631655	99.9	0.49	none	2	1	0	0	0	0	1	1
GB_GCA_041663625.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula_sp041663625	73.52	3.49	none	3	1	0	0	0	0	1	1
RS_GCF_900114435.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halomicrobium;s__Halomicrobium_zhouii	99.55	0.86	none	6	1	0	0	0	0	2	1
GB_GCA_938034445.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__JACIWG01;f__JACIWG01;g__JACIWG01;s__JACIWG01_sp938034445	95.21	3.72	Seawater	2	1	0	0	0	0	2	1
GB_GCA_023256455.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__Cuniculiplasma;s__Cuniculiplasma_sp023256455	87.55	0.54	thermophilic sediment from acid hot spring	2	1	0	0	0	0	0	0
GB_GCA_017601265.1	d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__DTQO01;g__DTQO01;s__DTQO01_sp017601265	77.71	1.34	hot spring sediment	0	0	0	0	0	0	1	1
GB_GCA_032125915.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosomaritimum;s__Nitrosomaritimum_sp032125915	82.36	0.03	none	4	1	0	0	0	0	0	0
GB_GCA_022729315.1	d__Archaea;p__Nanohalarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanohalalkaliarchaeaceae;g__Nanohalalkaliarchaeum;s__Nanohalalkaliarchaeum_halalkaliphilum	75.84	0.03	deep sediment of 15% salinity soda lake	4	1	0	0	0	0	0	0
GB_GCA_027339055.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__Micrarchaeum_A;s__Micrarchaeum_A_sp027339055	54.46	0.86	sediment	0	0	0	0	0	0	0	0
GB_GCA_030619765.1	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__JAGLML01;s__JAGLML01_sp030619765	88.83	3.44	cold seep	2	1	0	0	0	0	0	0
GB_GCA_036555455.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__RBG-16-68-12;f__RBG-16-68-12;g__RBG-16-68-12;s__RBG-16-68-12_sp036555455	94.74	6.2	none	4	1	0	0	0	0	1	1
GB_GCA_040765825.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__UBA472;s__UBA472_sp040765825	81.02	0.8	none	6	1	0	0	0	0	1	1
GB_GCA_021163805.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__QMZS01;f__QMZS01;g__QMZS01;s__QMZS01_sp021163805	89.66	0.01	marine hydrothermal sediment	2	1	0	0	0	0	0	0
GB_GCA_025059375.1	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8_sp025059375	96.25	1.98	brown biofilm from alkaline hot spring	1	1	0	0	0	0	3	1
GB_GCA_016866975.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__VGKP01;s__VGKP01_sp016866975	89.39	0.52	freshwater lake	1	1	0	0	0	0	0	0
GB_GCA_963932585.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__UBA12382;g__UBA12382;s__UBA12382_sp963932585	75.02	0.61	none	1	1	0	0	0	0	0	0
GB_GCA_018816705.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JAHIVG01;g__JAHIVG01;s__JAHIVG01_sp018816705	94.37	0.58	Aspo HRL	4	1	0	0	0	0	0	0
GB_GCA_001412355.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01_sp001412355	99.11	1.23	methanogenic consortium capable of long-chain paraffin degradation (SDB culture) enriched from contaminated sediments of San Diego Bay; California; degrades n-alkanes from C25 to C50	3	1	0	0	0	0	1	1
GB_GCA_022615805.1	d__Archaea;p__Thermoplasmatota;c__JAKEGO01;o__JAKEGO01;f__JAKEGO01;g__JAKEGO01;s__JAKEGO01_sp022615805	73.91	0	Lower gallery with a lake; water-sediments interface (waterfront)	5	1	0	0	0	0	2	1
GB_GCA_018334755.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Halarchaeoplasmatales;f__Halarchaeoplasmataceae;g__Natronoplasma;s__Natronoplasma_sp018334755	93.22	2.96	sediments	1	1	0	0	0	0	1	1
GB_GCA_005878665.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__RBG-16-68-12;f__RBG-16-68-12;g__RBG-16-68-12;s__RBG-16-68-12_sp005878665	77.25	2.59	temperate grassland biome	3	1	0	0	0	0	0	0
GB_GCA_035288165.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__UBA11855;s__UBA11855_sp035288165	81.04	5.75	none	0	0	0	0	0	0	0	0
GB_GCA_031285085.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanofilum;s__Methanofilum_arcanum	85.22	0	termite gut	1	1	0	0	0	0	0	0
GB_GCA_002010195.1	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_A;s__Archaeoglobus_A_sp002010195	99.93	0.05	basaltic crustal fluids	1	1	0	0	0	0	0	0
RS_GCF_039520965.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halarchaeum;s__Halarchaeum_salinum	93.26	1.52	none	2	1	0	0	3	1	2	1
GB_GCA_037128175.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix_sp037128175	99.81	0.91	none	1	1	0	0	0	0	1	1
RS_GCF_038022665.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus_sp038022665	99.99	0.12	none	4	1	0	0	0	0	0	0
RS_GCF_037447015.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;s__Nitrososphaera_sp037447015	95.18	0.14	none	5	1	0	0	0	0	1	1
GB_GCA_015523295.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__S013-73;s__S013-73_sp015523295	77.25	0.09	deep-sea hydrothermal deposit	4	1	0	0	0	0	1	1
RS_GCF_013415885.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halosimplex;s__Halosimplex_rubrum	100	1.08	the red brine of salted Laminaria	1	1	0	0	0	0	2	1
GB_GCA_038844785.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__Caldarchaeum;s__Caldarchaeum_sp038844785	95.48	0.12	none	0	0	0	0	0	0	1	1
GB_GCA_036625905.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Salinirubellus;s__Salinirubellus_sp036625905	95.01	3.46	none	4	1	0	0	0	0	1	1
GB_GCA_027017165.1	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B69-G16;g__B69-G16;s__B69-G16_sp027017165	80.54	3.76	marine hydrothermal vent	1	1	0	0	0	0	2	1
GB_GCA_016926055.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JAADFO01;g__JAFGPE01;s__JAFGPE01_sp016926055	85.96	1.2	Freshwater Sediment	5	1	0	0	0	0	0	0
RS_GCF_005576615.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema_versiforme_A	99.97	2.24	Salt mine	7	1	0	0	4	1	4	1
GB_GCA_030602675.1	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__JABLTI01;f__JABLTI01;g__JABLTI01;s__JABLTI01_sp030602675	84.53	3.5	cold seep	1	1	0	0	0	0	1	1
GB_GCA_027016055.1	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01_sp027016055	81.36	0.95	marine hydrothermal vent	1	1	0	0	0	0	1	1
GB_GCA_014729335.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__WJKC01;f__WJKC01;g__WJKC01;s__WJKC01_sp014729335	85.18	0.16	microbial mat from hypersaline water environment	0	0	0	0	0	0	0	0
GB_GCA_004524535.1	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Sigynarchaeales;f__SOKP01;g__SDNM01;s__SDNM01_sp004524535	99.11	4.41	lake sediment	0	0	0	0	0	0	6	1
GB_GCA_030043855.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA184;f__UBA184;g__UBA184;s__UBA184_sp030043855	63.71	2.09	peat soil	2	1	0	0	0	0	1	1
RS_GCF_012027595.1	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus_sp012027595	99.13	0.22	Hydrothermal vent	5	1	0	0	1	1	2	1
GB_GCA_018817005.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__GCA-2686295;g__JAHIUF01;s__JAHIUF01_sp018817005	91.03	1.14	Aspo HRL	3	1	0	0	0	0	0	0
GB_GCA_937881505.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__Poseidonia;s__Poseidonia_sp937881505	81.09	0.83	marine metagenome	0	0	0	0	0	0	1	1
GB_GCA_021823345.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA184;f__UBA184;g__JAJYEA01;s__JAJYEA01_sp021823345	93.58	0.22	acid mine drainage sediment	2	1	0	0	0	0	1	1
GB_GCA_015523085.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__GW2011-AR5;f__WALA01;g__WALA01;s__WALA01_sp015523085	80.78	1.16	deep-sea hydrothermal deposit	2	1	0	0	0	0	0	0
GB_GCA_021797575.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__JAMCYB01;s__JAMCYB01_sp021797575	76.8	0.34	acid mine drainage sediment	1	1	0	0	0	0	0	0
RS_GCF_037335815.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Salinirubellus;s__Salinirubellus_sp037335815	100	8	none	5	1	0	0	1	1	3	1
GB_GCA_030055595.1	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WYZ-LMO2;s__WYZ-LMO2_sp030055595	99.25	0	Hot spring sediment	1	1	0	0	0	0	1	1
RS_GCF_002214585.1	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus_profundus	99.96	0.24	Hydrothermal precipitates	5	1	0	0	1	1	2	1
RS_GCF_009690625.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorhabdus;s__Halorhabdus_sp009690625	99.99	0.95	solar salt	1	1	0	0	1	1	0	0
GB_GCA_036749235.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotalea;s__Nitrosotalea_sp001920395	97.73	0.3	none	1	1	0	0	0	0	0	0
GB_GCA_016211195.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JACQSS01;g__JACQSS01;s__JACQSS01_sp016211195	90.66	1.02	groundwater	3	1	0	0	0	0	1	1
GB_GCA_030038095.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA184;f__UBA184;g__UBA184;s__UBA184_sp030038095	91.91	0.79	peat soil	4	1	0	0	0	0	0	0
GB_GCA_938082915.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__DTBU01;s__DTBU01_sp938082915	72.12	1.2	Seawater	2	1	0	0	0	0	0	0
GB_GCA_034190145.1	d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__DAOWMC01;f__DAOWMC01;g__JAXHTN01;s__JAXHTN01_sp034190145	90.32	0.97	none	2	1	0	0	0	0	1	1
GB_GCA_018221005.1	d__Archaea;p__SpSt-1190;c__SpSt-1190;o__SpSt-1190;f__SpSt-1190;g__JAAOXW01;s__JAAOXW01_sp018221005	84.26	0.02	Hydrothermal vent sediments	2	1	0	0	0	0	0	0
GB_GCA_002499705.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1_sp002499705	86.08	0.08	saline water (ENVO:00002010); including plankton (ENVO:xxxxxxxx)	0	0	0	0	0	0	1	1
GB_GCA_021801225.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__CABMGC01;g__JAJZOD01;s__JAJZOD01_sp021801225	90.84	2.39	acid mine drainage sediment	1	1	0	0	0	0	1	1
GB_GCA_023245565.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__GW2011-AR18;g__JACPCE01;s__JACPCE01_sp023245565	87.98	0.69	groundwater	1	1	0	0	0	0	0	0
GB_GCA_021498125.1	d__Archaea;p__Asgardarchaeota;c__Thorarchaeia;o__Thorarchaeales;f__Thorarchaeaceae;g__B65-G9;s__B65-G9_sp021498125	98.24	3.32	rock	3	1	0	0	0	0	3	1
GB_GCA_016125975.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus_sp016125975	99.87	0.65	coastal seawater	3	1	0	0	0	0	0	0
GB_GCA_002067895.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__MVRE01;s__MVRE01_sp002067895	96.27	0.65	Lab-scale methanogenic bioreactor treating purified terephthalic acid process wastewater	4	1	0	0	0	0	1	1
GB_GCA_002508545.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__UBA6;s__UBA6_sp002508545	99.74	4.35	AM-anode biofilm	6	1	0	0	0	0	2	1
GB_GCA_023134675.1	d__Archaea;p__EX4484-52;c__EX4484-52;o__EX4484-52;f__GLR71;g__GLR71;s__GLR71_sp023134675	84.78	1.7	deep sea sediment	2	1	0	0	0	0	0	0
