Protein_id	Subfamily	Clade	Subclade	Group	Subgroup
Bac226_153923071	35427	27958	35427	45983	47080
Bac226_80947204	35427	27958	35427	45983	47080
Bac226_162197602	35427	27958	35427	45983	47080
Bac226_351048264	35427	27958	35427	45983	47080
Bac226_69978399	35427	27958	35427	45983	47080
Bac226_82746240	35427	27958	35427	45983	47080
Bac226_197419925	35427	27958	35427	45983	47080
Bac226_108133771	35427	27958	35427	45983	47080
Bac226_78184813	35427	27958	35427	45983	47080
Bac226_114842147	35427	27958	35427	45983	47080
Bac226_182832606	35427	27958	35427	45983	47080
Bac226_172415386	35427	27958	35427	45983	47080
Bac226_121836439	35427	27958	35427	45983	47080
Bac226_94288171	35427	27958	35427	45983	47080
Bac226_249153340	35427	27958	35427	45983	47080
Bac226_73966683	35427	27958	35427	45983	47080
Bac226_147504722	35427	27958	35427	45983	47080
Bac226_114843807	35427	27958	35427	45983	47080
Bac226_102168063	35427	27958	35427	45983	47080
Bac226_298330613	35427	27958	35427	45983	47080
Bac226_105885953	35427	27958	35427	45983	47080
Bac226_271726457	35427	27958	35427	45983	47080
Bac226_43902576	35427	27958	35427	45983	47080
Bac226_214452944	35427	27958	35427	45983	47080
Bac226_130179266	35427	27958	35427	45983	47080
Bac226_321696202	35427	27958	35427	45983	47080
Bac226_192583030	35427	27958	35427	45983	47080
Bac226_392682567	35427	27958	35427	45983	47080
Bac226_63650938	35427	27958	35427	45983	47080
Bac226_91350058	35427	27958	35427	45983	47080
Bac226_164468194	35427	27958	35427	45983	47080
Bac226_17993981	35427	27958	35427	45983	47080
Bac226_67068681	35427	27958	35427	45983	47080
Bac226_83999086	35427	27958	35427	45983	47080
Bac226_4632379	35427	27958	35427	45983	47080
Bac226_140664791	35427	27958	35427	45983	47080
Bac226_156612546	35427	27958	35427	45983	47080
Bac226_365123765	35427	27958	35427	45983	47080
Bac226_64543455	35427	27958	35427	45983	47080
Bac226_166521718	35427	27958	35427	45983	47080
Bac226_423976294	35427	27958	35427	45983	47080
Bac226_15308716	35427	27958	35427	45983	47080
Bac226_113310466	35427	27958	35427	45983	47080
Bac226_292238479	35427	27958	35427	45983	47080
Bac226_297622455	35427	27958	35427	45983	47080
Bac226_158140657	35427	27958	35427	45983	47080
Bac226_64159360	35427	27958	35427	45983	47080
Bac226_67144006	35427	27958	35427	45983	47080
Bac226_68099802	35427	27958	35427	45983	47080
Bac226_126528606	35427	27958	35427	45983	47080
Bac226_63910508	35427	27958	35427	45983	47080
Bac226_244429071	35427	27958	35427	45983	47228
Bac226_155889768	35427	27958	35427	45983	47228
Bac226_115704865	35427	27958	35427	45983	47228
Bac226_286518192	35427	27958	35427	45983	47228
Bac226_79374735	35427	27958	35427	45983	47228
Bac226_155385405	35427	27958	35427	45983	47228
Bac226_295535547	35427	27958	35427	45983	47228
Bac226_150130232	35427	27958	35427	45983	47228
Bac226_417460470	35427	27958	35427	45983	47228
Bac226_72301235	35427	27958	35427	45983	47228
Bac226_263521762	35427	27958	35427	45983	47228
Bac226_178652140	35427	27958	35427	45983	47228
Bac226_218175709	35427	27958	35427	45983	47228
Bac226_398452841	35427	27958	35427	45983	47228
Bac226_78333981	35427	27958	35427	45983	47228
Bac226_136386351	35427	27958	35427	45983	47228
Bac226_176563093	35427	27958	35427	45983	47228
Bac226_72491176	35427	27958	35427	45983	47228
Bac226_219356706	35427	27958	35427	45983	47228
Bac226_157707408	35427	27958	35427	45983	47228
Bac226_249062544	35427	27958	35427	45983	47228
Bac226_108736725	35427	27958	35427	45983	47228
Bac226_3941434	35427	27958	35427	45983	47228
Bac226_64632688	35427	27958	35427	45983	47228
Bac226_187390372	35427	27958	35427	45983	47228
Bac226_335430096	35427	27958	35427	45983	47228
Bac226_351906902	35427	27958	35427	45983	47228
Bac226_153844034	35427	27958	35427	45983	47228
Bac226_5434035	35427	27958	35427	45983	47228
Bac226_356006961	35427	27958	35427	45983	47228
Bac226_294400192	35427	27958	35427	45983	47228
Bac226_70415770	35427	27958	35427	45983	47228
Bac226_397052803	35427	27958	35427	45983	47228
Bac226_56632050	35427	27958	35427	45983	47228
Bac226_132688074	35427	27958	35427	45983	47228
Bac226_377535469	35427	27958	35427	45983	47228
Bac226_416735479	35427	27958	35427	45983	47228
Bac226_67971953	35427	27958	35427	45983	47228
Bac226_4392217	35427	27958	35427	45983	47228
Bac226_302333093	35427	27958	35427	45983	47228
Bac226_14951275	35427	27958	35427	45983	47228
Bac226_336759743	35427	27958	35427	45983	47228
Bac226_4791562	35427	27958	35427	45983	47228
Bac226_277978104	35427	27958	35427	45983	47228
Bac226_179346626	35427	27958	35427	45983	47228
Bac226_144438586	35427	27958	35427	45983	47228
Bac226_69607630	35427	27958	35427	45983	47228
Bac226_18191696	35427	27958	35427	45983	47228
Bac226_162066114	35427	27958	35427	45983	47228
Bac226_383044044	35427	27958	35427	45983	47228
Bac226_15207107	35427	27958	35427	45983	47228
Bac226_374332558	35427	27958	35427	45983	47228
Bac226_175481627	35427	27958	35427	45983	47228
Bac226_381221928	35427	27958	35427	45983	47228
Bac226_279920496	35427	27958	35427	45983	47228
Bac226_166849536	35427	27958	35427	45983	47228
Bac226_368635845	35427	27958	35427	45983	47228
Bac226_267620439	35427	27958	35427	45983	47228
Bac226_334325078	35427	27958	35427	45983	47228
Bac226_52446613	35427	27958	35427	45983	47228
Bac226_95868239	35427	27958	35427	45983	47228
Bac226_94788346	35427	27958	35427	45983	47228
Bac226_382310972	35427	27958	35427	45983	47228
Bac226_88282832	35427	27958	35427	45983	47228
Bac226_210181356	35427	27958	35427	45983	47228
Bac226_293617386	35427	27958	35427	45983	47228
Bac226_7064055	35427	27958	35427	45983	47228
Bac226_1012040	35427	27958	35427	45983	47228
Bac226_356494379	35427	27958	35427	45983	47228
Bac226_91296422	35427	27958	35427	45983	47228
Bac226_99649993	35427	27958	35427	45983	47228
Bac226_74332613	35427	27958	35427	45983	47228
Bac226_301756892	35427	27958	35427	45983	47228
Bac226_245383069	35427	27958	35427	45983	47228
Bac226_371034232	35427	27958	35427	45983	47228
Bac226_420927896	35427	27958	35427	45983	47228
Bac226_96879263	35427	27958	35427	45983	47228
Bac226_275360470	35427	27958	35427	45983	47228
Bac226_101166744	35427	27958	35427	45983	47228
Bac226_288426280	35427	27958	35427	45983	47228
Bac226_109333928	35427	27958	35427	45983	47228
Bac226_380134789	35427	27958	35427	45983	47228
Bac226_66450338	35427	27958	35427	45983	47228
Bac226_377572627	35427	27958	35427	45983	47228
Bac226_207669525	35427	27958	35427	45983	47228
Bac226_6805617	35427	27958	35427	45983	47228
Bac226_72943054	35427	27958	35427	45983	47228
Bac226_96583687	35427	27958	35427	45983	47228
Bac226_22075524	35427	27958	35427	45983	47228
Bac226_183378351	35427	27958	35427	45983	47228
Bac226_67759628	35427	27958	35427	45983	47228
Bac226_63771403	35427	27958	35427	45983	47228
Bac226_84734523	35427	27958	35427	45983	47228
Bac226_53979346	35427	27958	35427	45983	47228
Bac226_383333526	35427	27958	35427	45983	47228
Bac226_259371962	35427	27958	35427	45983	47228
Bac226_213686723	35427	27958	35427	45983	47228
Bac226_82198867	35427	27958	35427	45983	47228
Bac226_125104162	35427	27958	35427	45983	47228
Bac226_161014840	35427	27958	35427	45983	47228
Bac226_186998069	35427	27958	35427	45983	47228
Bac226_419718495	35427	27958	35427	45983	47228
Bac226_216040769	35427	27958	35427	45983	47228
Bac226_57619804	35427	27958	35427	45983	47228
Bac226_261097126	35427	27958	35427	45983	47228
Bac226_168335829	35427	27958	35427	45983	47228
Bac226_406334025	35427	27958	35427	45983	47228
Bac226_38775401	35427	27958	35427	45983	47228
Bac226_256084887	35427	27958	35427	45983	47228
Bac226_71752588	35427	27958	35427	45983	47228
Bac226_106619326	35427	27958	35427	45983	47228
Bac226_108194355	35427	27958	35427	45983	47228
Bac226_33717555	35427	27958	35427	45983	47228
Bac226_98185765	35427	27958	35427	45983	47228
Bac226_285184341	35427	27958	35427	45983	47228
Bac226_7254104	35427	27958	35427	45983	47228
Bac226_326778341	35427	27958	35427	45983	47228
Bac226_345461427	35427	27958	35427	45983	47228
Bac226_402727645	35427	27958	35427	45983	47228
Bac226_187705616	35427	27958	35427	45983	47228
Bac226_228436168	35427	27958	35427	45983	47228
Bac226_322414236	35427	27958	35427	45983	47228
Bac226_92727584	35427	27958	35427	45983	47228
Bac226_51191208	35427	27958	35427	45983	47228
Bac226_320751281	35427	27958	35427	45983	47228
Bac226_118310339	35427	27958	35427	45983	47228
Bac226_334498304	35427	27958	35427	45983	47228
Bac226_250962383	35427	27958	35427	45983	47228
Bac226_12643446	35427	27958	35427	45983	47228
Bac226_64193052	35427	27958	35427	45983	47228
Bac226_95381573	35427	27958	35427	45983	47228
Bac226_70350003	35427	27958	35427	45983	47228
Bac226_204686312	35427	27958	35427	45983	47228
Bac226_33080877	35427	27958	35427	45983	47228
Bac226_349696975	35427	27958	35427	45983	47228
Bac226_320098969	35427	27958	35427	45983	47228
Bac226_335157680	35427	27958	35427	45983	47228
Bac226_249628890	35427	27958	35427	45983	47228
Bac226_142488382	35427	27958	35427	45983	47228
Bac226_51805268	35427	27958	35427	45983	47228
Bac226_49230091	35427	27958	35427	45983	47228
Bac226_63686017	35427	27958	35427	45983	47228
Bac226_40803729	35427	27958	35427	45983	47228
Bac226_67056359	35427	27958	35427	45983	47228
Bac226_41562156	35427	27958	35427	45983	47228
Bac226_210017595	35427	27958	35427	45983	47228
Bac226_269672019	35427	27958	35427	45983	47228
Bac226_112022098	35427	27958	35427	45983	47228
Bac226_298725838	35427	27958	35427	45983	47228
Bac226_269672527	35427	27958	35427	45983	47228
Bac226_401619042	35427	27958	35427	45983	47228
Bac226_361657600	35427	27958	35427	45983	47228
Bac226_283245310	35427	27958	35427	45983	47228
Bac226_379821378	35427	27958	35427	45983	47228
Bac226_115822416	35427	27958	35427	45983	47228
Bac226_24152534	35427	27958	35427	45983	47228
Bac226_96878588	35427	27958	35427	45983	47228
Bac226_220968641	35427	27958	35427	45983	47228
Bac226_10865477	35427	27958	35427	45983	47228
Bac226_170545981	35427	27958	35427	45983	47228
Bac226_394969550	35427	27958	35427	45983	47228
Bac226_304556210	35427	27958	35427	45983	47228
Bac226_152291615	35427	27958	35427	45983	47228
Bac226_302200499	35427	27958	35427	45983	47228
Bac226_364789026	35427	27958	35427	45983	47228
Bac226_61256527	35427	27958	35427	45983	47228
Bac226_106110371	35427	27958	35427	45983	47228
Bac226_46695438	35427	27958	35427	45983	47228
Bac226_119991158	35427	27958	35427	45983	47228
Bac226_115977989	35427	27958	35427	45983	47228
Bac226_72504722	35427	27958	35427	45983	47228
Bac226_50091507	35427	27958	35427	45983	47228
Bac226_344302248	35427	27958	35427	45983	47228
Bac226_386778892	35427	27958	35427	45983	47228
Bac226_149417067	35427	27958	35427	45983	47228
Bac226_394843984	35427	27958	35427	45983	47228
Bac226_404131526	35427	27958	35427	45983	47228
Bac226_77496884	35427	27958	35427	45983	47228
Bac226_248619172	35427	27958	35427	45983	47228
Bac226_261842064	35427	27958	35427	45983	47228
Bac226_99200891	35427	27958	35427	45983	47228
Bac226_393947633	35427	27958	35427	45983	47228
Bac226_23181674	35427	27958	35427	45983	47228
Bac226_181929678	35427	27958	35427	45983	47228
Bac226_413362613	35427	27958	35427	45983	47228
Bac226_164036127	35427	27958	35427	45983	47228
Bac226_3680421	35427	27958	35427	45983	47228
Bac226_411989899	35427	27958	35427	45983	47228
Bac226_359286883	35427	27958	35427	45983	47228
Bac226_361232993	35427	27958	35427	45983	47228
Bac226_47774002	35427	27958	35427	45983	47228
Bac226_64301850	35427	27958	35427	45983	47228
Bac226_90539856	35427	27958	35427	45983	47228
Bac226_206064639	35427	27958	35427	45983	47228
Bac226_47862220	35427	27958	35427	45983	47228
Bac226_298078419	35427	27958	35427	45983	47228
Bac226_280881488	35427	27958	35427	45983	47228
Bac226_313754956	35427	27958	35427	45983	47228
Bac226_382299045	35427	27958	35427	45983	47228
Bac226_316564501	35427	27958	35427	45983	47228
Bac226_246211453	35427	27958	35427	45983	47228
Bac226_239136794	35427	27958	35427	45983	47228
Bac226_252650717	35427	27958	35427	45983	47228
Bac226_135739387	35427	27958	35427	45983	47228
Bac226_379246071	35427	27958	35427	45983	47228
Bac226_127872855	35427	27958	35427	45983	47228
Bac226_68292977	35427	27958	35427	45983	47228
Bac226_61578574	35427	27958	35427	45983	47228
Bac226_296558454	35427	27958	35427	45983	47228
Bac226_152907179	35427	27958	35427	45983	47228
Bac226_210941953	35427	27958	35427	45983	47228
Bac226_240496359	35427	27958	35427	45983	47228
Bac226_158409732	35427	27958	35427	45983	47228
Bac226_34316320	35427	27958	35427	45983	47228
Bac226_158591538	35427	27958	35427	45983	47228
Bac226_120034219	35427	27958	35427	45983	47228
Bac226_108611558	35427	27958	35427	45983	47228
Bac226_137672803	35427	27958	35427	45983	47228
Bac226_118548816	35427	27958	35427	45983	47228
Bac226_123108108	35427	27958	35427	45983	47228
Bac226_376129956	35427	27958	35427	45983	47228
Bac226_70108321	35427	27958	35427	45983	47228
Bac226_121285444	35427	27958	35427	45983	47228
Bac226_381031604	35427	27958	35427	45983	47228
Bac226_107772093	35427	27958	35427	45983	47228
Bac226_170733592	35427	27958	35427	45983	47228
Bac226_260297025	35427	27958	35427	45983	47228
Bac226_77430241	35427	27958	35427	45983	47228
Bac226_238523265	35427	27958	35427	45983	47228
Bac226_98113713	35427	27958	35427	45983	47228
Bac226_301185351	35427	27958	35427	45983	47228
Bac226_229700708	35427	27958	35427	45983	47228
Bac226_238713538	35427	27958	35427	45983	47228
Bac226_204883157	35427	27958	35427	45983	47228
Bac226_71814866	35427	27958	35427	45983	47228
Bac226_25554354	35427	27958	35427	45983	47228
Bac226_56114089	35427	27958	35427	45983	47228
Bac226_265854401	35427	27958	35427	45983	47228
Bac226_96497379	35427	27958	35427	45983	47228
Bac226_422734981	35427	27958	35427	45983	47228
Bac226_90520322	35427	27958	35427	45983	47228
Bac226_99995600	35427	27958	35427	45983	47228
Bac226_375898949	35427	27958	35427	45983	47228
Bac226_228576210	35427	27958	35427	45983	47228
Bac226_238306632	35427	27958	35427	45983	47228
Bac226_238306249	35427	27958	35427	45983	47228
Bac226_16288952	35427	27958	35427	45983	47228
Bac226_298397801	35427	27958	35427	45983	47228
Bac226_197067390	35427	27958	35427	45983	47228
Bac226_234167229	35427	27958	35427	45983	47228
Bac226_60149934	35427	27958	35427	45983	47228
Bac226_260332299	35427	27958	35427	45983	47228
Bac226_349408154	35427	27958	35427	45983	47228
Bac226_293735109	35427	27958	35427	45983	47228
Bac226_240523519	35427	27958	35427	45983	47228
Bac226_285603119	35427	27958	35427	45983	47228
Bac226_112284940	35427	27958	35427	45983	47228
Bac226_191641890	35427	27958	35427	45983	47228
Bac226_238306939	35427	27958	35427	45983	47228
Bac226_177494550	35427	27958	35427	45983	47228
Bac226_350299909	35427	27958	35427	45983	47228
Bac226_349773915	35427	27958	35427	45983	47228
Bac226_188835973	35427	27958	35427	45983	47228
Bac226_395395601	35427	27958	35427	45983	47228
Bac226_391983699	35427	27958	35427	45983	47228
Bac226_78563617	35427	27958	35427	45983	47228
Bac226_66355013	35427	27958	35427	45983	47228
Bac226_419106461	35427	27958	35427	45983	47228
Bac226_142018139	35427	27958	35427	45983	47228
Bac226_189665727	35427	27958	35427	45983	47228
Bac226_186278675	35427	27958	35427	45983	47228
Bac226_417683399	35427	27958	35427	45983	47228
Bac226_281559002	35427	27958	35427	45983	47228
Bac226_349766779	35427	27958	35427	45983	47228
Bac226_44185322	35427	27958	35427	45983	47228
Bac226_367887086	35427	27958	35427	45983	47228
Bac226_380615429	35427	27958	35427	45983	47228
Bac226_76137184	35427	27958	35427	45983	47228
Bac226_74234827	35427	27958	35427	45983	47228
Bac226_282522768	35427	27958	35427	45983	47228
Bac226_206301705	35427	27958	35427	45983	47228
Bac226_149417697	35427	27958	35427	45983	47228
Bac226_89645253	35427	27958	35427	45983	47228
Bac226_332779147	35427	27958	35427	45983	47228
Bac226_209926451	35427	27958	35427	45983	47228
Bac226_178824097	35427	27958	35427	45983	47228
Bac226_6223522	35427	27958	35427	45983	47228
Bac226_5325175	35427	27958	35427	45983	47228
Bac226_161351905	35427	27958	35427	45983	47228
Bac226_234507691	35427	27958	35427	45983	47228
Bac226_181930556	35427	27958	35427	45983	47228
Bac226_40814690	35427	27958	35427	45983	47228
Bac226_81854178	35427	27958	35427	45983	47228
Bac226_98111778	35427	27958	35427	45983	47228
Bac226_169735635	35427	27958	35427	45983	47228
Bac226_329044071	35427	27958	35427	45983	47228
Bac226_150304512	35427	27958	35427	45983	47228
Bac226_354762991	35427	27958	35427	45983	47228
Bac226_289778325	35427	27958	35427	45983	47228
Bac226_159405210	35427	27958	35427	45983	47228
Bac226_19657840	35427	27958	35427	45983	47228
Bac226_250954990	35427	27958	35427	45983	47228
Bac226_172861460	35427	27958	35427	45983	47228
Bac226_231708938	35427	27958	35427	45983	47228
Bac226_232100426	35427	27958	35427	45983	47228
Bac226_413108484	35427	27958	35427	45983	47228
Bac226_318000655	35427	27958	35427	45983	47228
Bac226_392591452	35427	27958	35427	45983	47228
Bac226_95271677	35427	27958	35427	45983	47228
Bac226_153319040	35427	27958	35427	45983	47228
Bac226_393241308	35427	27958	35427	45983	47228
Bac226_192143110	35427	27958	35427	45983	47228
Bac226_393241309	35427	27958	35427	45983	47228
Bac226_153953239	35427	27958	35427	45983	47228
Bac226_85648985	35427	27958	35427	45983	47228
Bac226_56494265	35427	27958	35427	45983	47228
Bac226_235787304	35427	27958	35427	45983	47228
Bac226_170836932	35427	27958	35427	45983	47228
Bac226_380086786	35427	27958	35427	45983	47228
Bac226_396134539	35427	27958	35427	45983	47228
Bac226_414095695	35427	27958	35427	45983	47228
Bac226_94288007	35427	27958	35427	45983	47228
Bac226_231709625	35427	27958	35427	45983	47228
Bac226_255480748	35427	27958	35427	45983	47228
Bac226_69886917	35427	27958	35427	45983	47228
Bac226_418314348	35427	27958	35427	45983	47228
Bac226_27570877	35427	27958	35427	45983	47228
Bac226_155733472	35427	27958	35427	45983	47228
Bac226_270960233	35427	27958	35427	45983	47228
Bac226_96748765	35427	27958	35427	45983	47228
Bac226_76995186	35427	27958	35427	45983	47228
Bac226_217974278	35427	27958	35427	45983	47228
Bac226_155072664	35427	27958	35427	45983	47228
Bac226_196350857	35427	27958	35427	45983	47228
Bac226_341871861	35427	27958	35427	45983	47228
Bac226_398385343	35427	27958	35427	45983	47228
Bac226_270499302	35427	27958	35427	45983	47228
Bac226_187515580	35427	27958	35427	45983	47228
Bac226_288867889	35427	27958	35427	45983	47228
Bac226_375027855	35427	27958	35427	45983	47228
Bac226_412978420	35427	27958	35427	45983	47228
Bac226_253502229	35427	27958	35427	45983	47228
Bac226_374525389	35427	27958	35427	45983	47228
Bac226_155599557	35427	27958	35427	45983	47228
Bac226_27326952	35427	27958	35427	45983	47228
Bac226_110233683	35427	27958	35427	45983	47228
Bac226_84147504	35427	27958	35427	45983	47228
Bac226_178294235	35427	27958	35427	45983	47228
Bac226_394485273	35427	27958	35427	45983	47228
Bac226_74638964	35427	27958	35427	45983	47228
Bac226_321826015	35427	27958	35427	45983	47228
Bac226_326352192	35427	27958	35427	45983	47228
Bac226_265773510	35427	27958	35427	45983	47228
Bac226_181732575	35427	27958	35427	45983	47228
Bac226_301188517	35427	27958	35427	45983	47228
Bac226_11579647	35427	27958	35427	45983	47228
Bac226_104944023	35427	27958	35427	45983	47228
Bac226_165628322	35427	27958	35427	45983	47228
Bac226_283135123	35427	27958	35427	45983	47228
Bac226_109412720	35427	27958	35427	45983	47228
Bac226_186168260	35427	27958	35427	45983	47228
Bac226_25107511	35427	27958	35427	45983	47228
Bac226_9341976	35427	27958	35427	45983	47228
Bac226_121839303	35427	27958	35427	45983	47228
Bac226_170689111	35427	27958	35427	45983	47228
Bac226_198555472	35427	27958	35427	45983	47228
Bac226_46849755	35427	27958	35427	45983	47228
Bac226_357087031	35427	27958	35427	45983	47228
Bac226_407700299	35427	27958	35427	45983	47228
Bac226_182721806	35427	27958	35427	45983	47228
Bac226_100780743	35427	27958	35427	45983	47228
Bac226_112583027	35427	27958	35427	45983	47228
Bac226_374336611	35427	27958	35427	45983	47228
Bac226_67168831	35427	27958	35427	45983	47228
Bac226_67215562	35427	27958	35427	45983	47228
Bac226_160683778	35427	27958	35427	45983	47228
Bac226_360184693	35427	27958	35427	45983	47228
Bac226_360649124	35427	27958	35427	45983	47228
Bac226_376127920	35427	27958	35427	45983	47228
Bac226_169388827	35427	27958	35427	45983	47228
Bac226_50356363	35427	27958	35427	45983	47228
Bac226_118756881	35427	27958	35427	45983	47228
Bac226_46131793	35427	27958	35427	45983	47228
Bac226_311157046	35427	27958	35427	45983	47228
Bac226_287983542	35427	27958	35427	45983	47228
Bac226_308794100	35427	27958	35427	45983	47228
Bac226_114855356	35427	27958	35427	45983	47228
Bac226_109888597	35427	27958	35427	45983	47228
Bac226_210160531	35427	27958	35427	45983	47228
Bac226_222732002	35427	27958	35427	45983	47228
Bac226_43905236	35427	27958	35427	45983	47228
Bac226_403894119	35427	27958	35427	45983	47228
Bac226_58668762	35427	27958	35427	45983	47228
Bac226_230035321	35427	27958	35427	45983	47228
Bac226_91886067	35427	27958	35427	45983	47228
Bac226_371977615	35427	27958	35427	45983	47228
Bac226_387677267	35427	27958	35427	45983	47228
Bac226_127164245	35427	27958	35427	45983	47228
Bac226_381195309	35427	27958	35427	45983	47228
Bac226_186323545	35427	27958	35427	45983	47228
Bac226_94524859	35427	27958	35427	45983	47228
Bac226_417768378	35427	27958	35427	45983	47228
Bac226_150135215	35427	27958	35427	45983	47228
Bac226_215312001	35427	27958	35427	45983	47228
Bac226_165595381	35427	27958	35427	45983	47228
Bac226_161933752	35427	27958	35427	45983	47228
Bac226_146033830	35427	27958	35427	45983	47228
Bac226_406417150	35427	27958	35427	45983	47228
Bac226_203853069	35427	27958	35427	45983	47228
Bac226_115762905	35427	27958	35427	45983	47228
Bac226_422849569	35427	27958	35427	45983	47228
Bac226_40054524	35427	27958	35427	45983	47228
Bac226_11481913	35427	27958	35427	45983	47228
Bac226_225552781	35427	27958	35427	45983	47228
Bac226_421258110	35427	27958	35427	45983	47228
Bac226_46697354	35427	27958	35427	45983	47228
Bac226_237148630	35427	27958	35427	45983	47228
Bac226_72938824	35427	27958	35427	45983	47228
Bac226_356450777	35427	27958	35427	45983	47228
Bac226_132123512	35427	27958	35427	45983	47228
Bac226_349699795	35427	27958	35427	45983	47228
Bac226_320704616	35427	27958	35427	45983	47228
Bac226_349701378	35427	27958	35427	45983	47228
Bac226_329909497	35427	27958	35427	45983	47228
Bac226_199892946	35427	27958	35427	45983	47228
Bac226_141245053	35427	27958	35427	45983	47228
Bac226_363207193	35427	27958	35427	45983	47228
Bac226_390307320	35427	27958	35427	45983	47228
Bac226_16900618	35427	27958	35427	45983	47228
Bac226_363656020	35427	27958	35427	45983	47228
Bac226_85021313	35427	27958	35427	45983	47228
Bac226_280881823	35427	27958	35427	45983	47228
Bac226_152798366	35427	27958	35427	45983	47228
Bac226_98339437	35427	27958	35427	45983	47228
Bac226_31952291	35427	27958	35427	45983	47228
Bac226_404145932	35427	27958	35427	45983	47228
Bac226_70287625	35427	27958	35427	45983	47228
Bac226_293239156	35427	27958	35427	45983	47228
Bac226_27186498	35427	27958	35427	45983	47228
Bac226_127818500	35427	27958	35427	45983	47228
Bac226_373322632	35427	27958	35427	45983	47228
Bac226_394596664	35427	27958	35427	45983	47228
Bac226_164496147	35427	27958	35427	45983	47228
Bac226_91480615	35427	27958	35427	45983	47228
Bac226_299397018	35427	27958	35427	45983	47228
Bac226_142251893	35427	27958	35427	45983	47228
Bac226_247989209	35427	27958	35427	45983	47228
Bac226_100612424	35427	27958	35427	45983	47228
Bac226_72820737	35427	27958	35427	45983	47228
Bac226_121981560	35427	27958	35427	45983	47228
Bac226_104561930	35427	27958	35427	45983	47228
Bac226_291784629	35427	27958	35427	45983	47228
Bac226_4094149	35427	27958	35427	45983	47228
Bac226_301776896	35427	27958	35427	45983	47228
Bac226_71400146	35427	27958	35427	45983	47228
Bac226_79346865	35427	27958	35427	45983	47228
Bac226_423260434	35427	27958	35427	45983	47228
Bac226_331662125	35427	27958	35427	45983	47228
Bac226_293617733	35427	27958	35427	45983	47228
Bac226_63777367	35427	27958	35427	45983	47228
Bac226_107295042	35427	27958	35427	45983	47228
Bac226_109412145	35427	27958	35427	45983	47228
Bac226_164497568	35427	27958	35427	45983	47228
Bac226_116487205	35427	27958	35427	45983	47228
Bac226_134119916	35427	27958	35427	45983	47228
Bac226_392585311	35427	27958	35427	45983	47228
Bac226_88952355	35427	27958	35427	45983	47228
Bac226_127820616	35427	27958	35427	45983	47228
Bac226_295670214	35427	27958	35427	45983	47228
Bac226_401329524	35427	27958	35427	45983	47228
Bac226_298544213	35427	27958	35427	45983	47228
Bac226_70320407	35427	27958	35427	45983	47228
Bac226_87758517	35427	27958	35427	45983	47228
Bac226_345294537	35427	27958	35427	45983	47228
Bac226_357087749	35427	27958	35427	45983	47228
Bac226_38805111	35427	27958	35427	45983	47228
Bac226_74980836	35427	27958	35427	45983	47228
Bac226_34628034	35427	27958	35427	45983	47228
Bac226_188377314	35427	27958	35427	45983	47228
Bac226_342287763	35427	27958	35427	45983	47228
Bac226_36554555	35427	27958	35427	45983	47228
Bac226_143343747	35427	27958	35427	45983	47228
Bac226_92702801	35427	27958	35427	45983	47228
Bac226_96097561	35427	27958	35427	45983	47228
Bac226_139796397	35427	27958	35427	45983	47228
Bac226_181294381	35427	27958	35427	45983	47228
Bac226_49376920	35427	27958	35427	45983	47228
Bac226_144441729	35427	27958	35427	45983	47228
Bac226_68302137	35427	27958	35427	45983	47228
Bac226_381031176	35427	27958	35427	45983	47228
Bac226_216104168	35427	27958	35427	45983	47228
Bac226_122280196	35427	27958	35427	45983	47228
Bac226_65954992	35427	27958	35427	45983	47228
Bac226_282698175	35427	27958	35427	45983	47228
Bac226_74638312	35427	27958	35427	45983	47228
Bac226_84823846	35427	27958	35427	45983	47228
Bac226_182399551	35427	27958	35427	45983	47228
Bac226_54181860	35427	27958	35427	45983	47228
Bac226_3226618	35427	27958	35427	45983	47228
Bac226_129486258	35427	27958	35427	45983	47228
Bac226_105885713	35427	27958	35427	45983	47228
Bac226_226609535	35427	27958	35427	45983	47228
Bac226_320099495	35427	27958	35427	45983	47228
Bac226_358360897	35427	27958	35427	45983	47228
Bac226_271726617	35427	27958	35427	45983	47228
Bac226_288002636	35427	27958	35427	45983	47228
Bac226_411988275	35427	27958	35427	45983	47228
Bac226_128321860	35427	27958	35427	45983	47228
Bac226_193083726	35427	27958	35427	45983	47228
Bac226_36649359	35427	27958	35427	45983	47228
Bac226_399759812	35427	27958	35427	45983	47228
Bac226_185672075	35427	27958	35427	45983	47228
Bac226_316842306	35427	27958	35427	45983	47228
Bac226_22475560	35427	27958	35427	45983	47228
Bac226_260808089	35427	27958	35427	45983	47228
Bac226_395867092	35427	27958	35427	45983	47228
Bac226_395356297	35427	27958	35427	45983	47228
Bac226_190893264	35427	27958	35427	45983	47228
Bac226_93378642	35427	27958	35427	45983	47228
Bac226_348820703	35427	27958	35427	45983	47228
Bac226_422345422	35427	27958	35427	45983	47228
Bac226_414659994	35427	27958	35427	45983	47228
Bac226_229836005	35427	27958	35427	45983	47228
Bac226_9328347	35427	27958	35427	45983	47228
Bac226_137076010	35427	27958	35427	45983	47228
Bac226_366140137	35427	27958	35427	45983	47228
Bac226_341135619	35427	27958	35427	45983	47228
Bac226_377399653	35427	27958	35427	45983	47228
Bac226_9341951	35427	27958	35427	45983	47228
Bac226_109574551	35427	27958	35427	45983	47228
Bac226_72562043	35427	27958	35427	45983	47228
